sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,ctd_time,ctd_depth
445,2024-05-31 17:23:33.772999936,86.51005,47.493294,-122.495125,10.184001,,,2024-05-31 17:23:33.772999936,86.54234
446,2024-05-31 17:23:43.772999936,85.66199,47.493305,-122.49512,10.186302,,,2024-05-31 17:23:43.772999936,85.69118
447,2024-05-31 17:23:53.768000000,84.67425,47.493317,-122.49511,10.18643,,,2024-05-31 17:23:53.768000000,84.68789
448,2024-05-31 17:24:03.780999936,83.63661,47.49333,-122.4951,10.187525,,,2024-05-31 17:24:03.780999936,83.65129
449,2024-05-31 17:24:13.763000064,82.57902,47.49334,-122.495094,10.189565,,,2024-05-31 17:24:13.763000064,82.57918
450,2024-05-31 17:24:23.787000064,81.52142,47.49335,-122.49509,10.189804,,,2024-05-31 17:24:23.787000064,81.52469
451,2024-05-31 17:24:38.545000192,79.57582,47.493385,-122.495056,10.195012,29.6678,290.57434,2024-05-31 17:24:38.545000192,79.56457
452,2024-05-31 17:24:48.549999872,78.418434,47.49343,-122.495026,10.203642,29.661789,290.53064,2024-05-31 17:24:48.549999872,78.41029
453,2024-05-31 17:25:03.544000000,76.572586,47.49348,-122.49499,10.201457,29.663425,290.54147,2024-05-31 17:25:03.544000000,76.58726
454,2024-05-31 17:25:13.551000064,75.26551,47.49353,-122.494965,10.20597,29.660412,290.5184,2024-05-31 17:25:13.551000064,75.26463
455,2024-05-31 17:25:23.549999872,74.03825,47.493572,-122.49494,10.209744,29.657333,290.50012,2024-05-31 17:25:23.549999872,74.03738
456,2024-05-31 17:25:33.551000064,72.82097,47.493614,-122.49492,10.213439,29.654953,290.48105,2024-05-31 17:25:33.551000064,72.81386
457,2024-05-31 17:25:43.552000000,71.65356,47.493652,-122.494896,10.213478,29.655773,290.47928,2024-05-31 17:25:43.552000000,71.64957
458,2024-05-31 17:25:53.546000128,70.5959,47.493694,-122.49487,10.2129545,29.655945,290.4823,2024-05-31 17:25:53.546000128,70.5971
459,2024-05-31 17:26:03.546000128,69.288795,47.493736,-122.49485,10.213001,29.654825,290.48407,2024-05-31 17:26:03.546000128,69.28791
460,2024-05-31 17:26:13.545000192,68.17126,47.493774,-122.49483,10.214039,29.65449,290.4781,2024-05-31 17:26:13.545000192,68.17453
461,2024-05-31 17:26:23.549999872,67.07368,47.493816,-122.494804,10.214024,29.65489,290.47745,2024-05-31 17:26:23.549999872,67.067604
462,2024-05-31 17:26:33.549999872,65.866325,47.49386,-122.49479,10.214915,29.654037,290.47336,2024-05-31 17:26:33.549999872,65.86233
463,2024-05-31 17:26:43.549999872,64.67892,47.493896,-122.49477,10.227778,29.644537,290.40927,2024-05-31 17:26:43.549999872,64.677
464,2024-05-31 17:26:53.549999872,63.581318,47.49394,-122.494736,10.242748,29.63522,290.3315,2024-05-31 17:26:53.549999872,63.582508
465,2024-05-31 17:27:03.552000000,62.324055,47.493977,-122.49471,10.258533,29.626919,290.2467,2024-05-31 17:27:03.552000000,62.325245
466,2024-05-31 17:27:13.551000064,61.1965,47.494015,-122.49468,10.257785,29.62739,290.25058,2024-05-31 17:27:13.551000064,61.194584
467,2024-05-31 17:27:23.549999872,60.118835,47.494053,-122.49465,10.260207,29.626774,290.23636,2024-05-31 17:27:23.549999872,60.112766
468,2024-05-31 17:27:33.551000064,59.101032,47.49409,-122.49461,10.254213,29.629892,290.26862,2024-05-31 17:27:33.551000064,59.097042
469,2024-05-31 17:27:43.549999872,57.903614,47.49413,-122.49459,10.2590685,29.62669,290.24374,2024-05-31 17:27:43.549999872,57.91103
470,2024-05-31 17:27:53.545000192,56.70619,47.494167,-122.49456,10.259139,29.626957,290.2428,2024-05-31 17:27:53.545000192,56.694935
471,2024-05-31 17:28:03.546000128,55.568626,47.494205,-122.49453,10.261471,29.6237,290.23404,2024-05-31 17:28:03.546000128,55.563595
472,2024-05-31 17:28:13.552000000,54.4111,47.494244,-122.4945,10.293355,29.609486,290.0582,2024-05-31 17:28:13.552000000,54.414368
473,2024-05-31 17:28:23.545000192,53.093906,47.494286,-122.49448,10.301667,29.603634,290.01636,2024-05-31 17:28:23.545000192,53.086803
474,2024-05-31 17:28:33.549999872,51.896454,47.494324,-122.494446,10.298797,29.605263,290.03152,2024-05-31 17:28:33.549999872,51.89661
475,2024-05-31 17:28:43.549999872,50.5992,47.49436,-122.49442,10.30543,29.601852,289.99582,2024-05-31 17:28:43.549999872,50.588985
476,2024-05-31 17:28:53.549999872,49.262028,47.494404,-122.49439,10.333443,29.58492,289.8498,2024-05-31 17:28:53.549999872,49.26426
477,2024-05-31 17:29:03.546000128,47.884926,47.494442,-122.49437,10.342974,29.580935,289.79684,2024-05-31 17:29:03.546000128,47.89027
478,2024-05-31 17:29:13.549999872,46.437965,47.494484,-122.49435,10.347842,29.57823,289.77106,2024-05-31 17:29:13.549999872,46.43916
479,2024-05-31 17:29:23.549999872,45.06085,47.494526,-122.49432,10.352787,29.575575,289.7447,2024-05-31 17:29:23.549999872,45.06204
480,2024-05-31 17:29:33.546000128,43.623844,47.494564,-122.4943,10.355049,29.574083,289.73315,2024-05-31 17:29:33.546000128,43.617775
481,2024-05-31 17:29:43.549999872,42.256683,47.494606,-122.49428,10.354246,29.573893,289.7386,2024-05-31 17:29:43.549999872,42.25373
482,2024-05-31 17:29:53.545000192,40.909477,47.494644,-122.494255,10.35371,29.570417,289.7484,2024-05-31 17:29:53.545000192,40.89615
483,2024-05-31 17:30:03.549999872,39.632114,47.494686,-122.49423,10.369702,29.567654,289.65237,2024-05-31 17:30:03.549999872,39.623974
484,2024-05-31 17:30:13.549999872,38.364723,47.494728,-122.49421,10.370596,29.567396,289.64722,2024-05-31 17:30:13.549999872,38.36281
485,2024-05-31 17:30:23.549999872,37.057407,47.494766,-122.49419,10.399634,29.551172,289.49374,2024-05-31 17:30:23.549999872,37.06275
486,2024-05-31 17:30:33.549999872,35.700188,47.49481,-122.49416,10.419046,29.541454,289.38916,2024-05-31 17:30:33.549999872,35.68686
487,2024-05-31 17:30:43.545000192,34.442753,47.49485,-122.49414,10.423694,29.539999,289.36252,2024-05-31 17:30:43.545000192,34.454315
488,2024-05-31 17:30:53.545000192,33.105473,47.49489,-122.49412,10.45321,29.525383,289.20337,2024-05-31 17:30:53.545000192,33.121185
489,2024-05-31 17:31:03.549999872,31.448828,47.49493,-122.494095,10.433768,29.534994,289.30823,2024-05-31 17:31:03.549999872,31.444836
490,2024-05-31 17:31:13.549999872,29.97181,47.494972,-122.494064,10.465417,29.519838,289.1367,2024-05-31 17:31:13.549999872,29.96678
491,2024-05-31 17:31:23.546000128,28.45486,47.49501,-122.49404,10.46955,29.517958,289.11414,2024-05-31 17:31:23.546000128,28.448793
492,2024-05-31 17:31:33.551000064,26.84808,47.495052,-122.49402,10.4815645,29.51255,289.04843,2024-05-31 17:31:33.551000064,26.847198
493,2024-05-31 17:31:43.545000192,25.141485,47.49509,-122.493996,10.486385,29.510067,289.02264,2024-05-31 17:31:43.545000192,25.139566
494,2024-05-31 17:31:53.551000064,23.424896,47.495132,-122.49397,10.484492,29.510866,289.03308,2024-05-31 17:31:53.551000064,23.422977
495,2024-05-31 17:32:03.549999872,21.738234,47.49517,-122.49395,10.467086,29.519985,289.12592,2024-05-31 17:32:03.549999872,21.734241
496,2024-05-31 17:32:13.551000064,20.241184,47.495213,-122.49393,10.466451,29.520605,289.12875,2024-05-31 17:32:13.551000064,20.22682
497,2024-05-31 17:32:23.549999872,18.983654,47.495255,-122.4939,10.479956,29.514181,289.05554,2024-05-31 17:32:23.549999872,18.99211
498,2024-05-31 17:32:29.413000192,17.875824,47.495285,-122.49388,10.474387,29.516134,289.087,2024-05-31 17:32:29.413000192,17.874943
499,2024-05-31 17:32:35.032000000,17.097345,47.495308,-122.493866,10.485961,29.51036,289.02478,2024-05-31 17:32:35.032000000,17.088165
500,2024-05-31 17:32:39.452000000,16.478552,47.49533,-122.49386,10.483444,29.51151,289.0385,2024-05-31 17:32:39.452000000,16.47767
501,2024-05-31 17:32:45.032999936,15.670126,47.49535,-122.49384,10.485117,29.511135,289.02866,2024-05-31 17:32:45.032999936,15.661984
502,2024-05-31 17:32:50.032999936,15.051329,47.495373,-122.493835,10.488235,29.5093,289.01242,2024-05-31 17:32:50.032999936,15.053559
503,2024-05-31 17:32:55.032000000,14.362664,47.49539,-122.49383,10.49183,29.50744,288.99323,2024-05-31 17:32:55.032000000,14.361784
504,2024-05-31 17:33:00.617000192,13.664018,47.495415,-122.49381,10.490792,29.508263,288.99823,2024-05-31 17:33:00.617000192,13.651728
505,2024-05-31 17:33:08.027000064,12.57612,47.49544,-122.493805,10.491919,29.50717,288.99316,2024-05-31 17:33:08.027000064,12.594944
506,2024-05-31 17:33:13.648000000,11.8974285,47.49547,-122.49379,10.492796,29.506344,288.98917,2024-05-31 17:33:13.648000000,11.898622
507,2024-05-31 17:33:18.648000000,11.108946,47.49549,-122.493774,10.493465,29.506496,288.98468,2024-05-31 17:33:18.648000000,11.113252
508,2024-05-31 17:33:23.739000064,10.490134,47.495514,-122.49377,10.493975,29.505396,288.9835,2024-05-31 17:33:23.739000064,10.508959
509,2024-05-31 17:33:28.648000000,9.74157,47.495533,-122.49375,10.494323,29.506342,288.97955,2024-05-31 17:33:28.648000000,9.748987
510,2024-05-31 17:33:33.648000000,9.042908,47.495552,-122.49374,10.495191,29.505705,288.97528,2024-05-31 17:33:33.648000000,9.047213
511,2024-05-31 17:33:38.483000064,8.354223,47.49557,-122.49372,10.500992,29.502378,288.9449,2024-05-31 17:33:38.483000064,8.359566
512,2024-05-31 17:33:46.780999936,7.216392,47.495598,-122.4937,10.49731,29.504263,288.9646,2024-05-31 17:33:46.780999936,7.2279577
513,2024-05-31 17:33:52.404000000,6.4777966,47.495625,-122.493675,10.50507,29.500748,288.92224,2024-05-31 17:33:52.404000000,6.486251
514,2024-05-31 17:33:56.819000064,5.8390093,47.495644,-122.49366,10.53835,29.483757,288.7443,2024-05-31 17:33:56.819000064,5.844352
515,2024-05-31 17:34:02.404000000,5.170276,47.495663,-122.493645,10.554962,29.47475,288.6565,2024-05-31 17:34:02.404000000,5.1725073
516,2024-05-31 17:34:06.821000192,4.7011642,47.495678,-122.49362,10.573698,29.466423,288.5542,2024-05-31 17:34:06.821000192,4.70132
517,2024-05-31 17:34:12.404000000,4.032428,47.495697,-122.49361,10.585723,29.461988,288.4869,2024-05-31 17:34:12.404000000,4.0377703
518,2024-05-31 17:34:16.819000064,3.423576,47.495716,-122.49359,10.590342,29.460657,288.4604,2024-05-31 17:34:16.819000064,3.438253
519,2024-05-31 17:34:22.404999936,2.8047414,47.495735,-122.493576,10.608015,29.454233,288.36136,2024-05-31 17:34:22.404999936,2.8038604
520,2024-05-31 17:34:28.524000000,2.0361862,47.495758,-122.49355,10.625308,29.440397,288.27844,2024-05-31 17:34:28.524000000,2.041529
521,2024-05-31 17:34:34.140000000,1.3874036,47.495777,-122.49353,10.679102,29.438602,287.94507,2024-05-31 17:34:34.140000000,1.3948207
522,2024-05-31 17:34:39.144000000,0.8484134,47.495796,-122.49351,10.786386,29.416582,287.31604,2024-05-31 17:34:39.144000000,0.849607
523,2024-05-31 17:34:44.140999936,0.18964565,47.49581,-122.49349,10.801646,,,2024-05-31 17:34:44.140999936,0.11222573
524,2024-05-31 17:52:30.605999872,0.88833827,47.49645,-122.49229,10.905749,,,2024-05-31 17:52:30.605999872,0.29540107
525,2024-05-31 17:52:35.895000064,0.88833827,47.496452,-122.49229,10.90492,,,2024-05-31 17:52:35.895000064,0.294542
526,2024-05-31 17:52:41.789999872,0.9083009,47.49646,-122.49229,10.904102,,,2024-05-31 17:52:41.789999872,0.31397676
527,2024-05-31 17:52:47.060000000,0.93824476,47.496464,-122.49229,10.905402,,,2024-05-31 17:52:47.060000000,0.34415677
528,2024-05-31 17:52:52.348999936,1.0081139,47.496468,-122.492294,10.906587,,,2024-05-31 17:52:52.348999936,0.41380537
529,2024-05-31 17:52:57.647000064,0.93824476,47.496475,-122.492294,10.907772,,,2024-05-31 17:52:57.647000064,0.34425262
530,2024-05-31 17:53:04.571000064,1.0081139,47.49648,-122.492294,10.909294,,,2024-05-31 17:53:04.571000064,0.41379288
531,2024-05-31 17:53:09.884999936,0.97817,47.496487,-122.492294,10.909872,,,2024-05-31 17:53:09.884999936,0.38385323
532,2024-05-31 17:53:15.196000000,1.0480391,47.49649,-122.4923,10.910433,,,2024-05-31 17:53:15.196000000,0.4541875
533,2024-05-31 17:53:20.492000000,1.0280765,47.4965,-122.4923,10.909838,,,2024-05-31 17:53:20.492000000,0.4337524
534,2024-05-31 17:53:27.410000128,1.0380578,47.496502,-122.4923,10.905432,,,2024-05-31 17:53:27.410000128,0.44465166
535,2024-05-31 17:53:32.731000064,1.0879643,47.49651,-122.49231,10.905348,,,2024-05-31 17:53:32.731000064,0.49381378
536,2024-05-31 17:53:38.032000000,1.0580204,47.496513,-122.49231,10.9062395,,,2024-05-31 17:53:38.032000000,0.46455753
537,2024-05-31 17:53:43.356000000,1.2277024,47.49652,-122.49231,10.905393,,,2024-05-31 17:53:43.356000000,0.6337717
538,2024-05-31 17:53:50.069999872,1.606991,47.496525,-122.49231,10.887559,,,2024-05-31 17:53:50.069999872,1.0140326
539,2024-05-31 17:53:55.367000064,2.0461667,47.496532,-122.49232,10.847296,,,2024-05-31 17:53:55.367000064,1.4562534
540,2024-05-31 17:54:00.684999936,2.4154725,47.496536,-122.49232,10.76806,,,2024-05-31 17:54:00.684999936,1.825189
541,2024-05-31 17:54:05.984000000,2.7847776,47.49654,-122.49232,10.663282,,,2024-05-31 17:54:05.984000000,2.1957917
542,2024-05-31 17:54:14.447000064,3.5732923,47.496548,-122.492325,10.636905,,,2024-05-31 17:54:14.447000064,2.9833791
543,2024-05-31 17:54:20.045000192,4.261992,47.49656,-122.492325,10.627915,29.515627,288.12393,2024-05-31 17:54:20.045000192,3.6679661
544,2024-05-31 17:54:25.636000000,4.890803,47.496567,-122.492325,10.617212,29.491241,288.23575,2024-05-31 17:54:25.636000000,4.3491983
545,2024-05-31 17:54:35.864999936,5.8889117,47.496582,-122.49232,10.607107,29.48234,288.3154,2024-05-31 17:54:35.864999936,5.4473476
546,2024-05-31 17:54:41.484000000,6.5376797,47.496597,-122.49232,10.601737,29.48149,288.35062,2024-05-31 17:54:41.484000000,6.08924
547,2024-05-31 17:54:45.900999936,6.9868255,47.49661,-122.49232,10.603386,29.479073,288.34473,2024-05-31 17:54:45.900999936,6.5336547
548,2024-05-31 17:54:51.484000000,7.7354,47.49662,-122.49232,10.589958,29.476774,288.43317,2024-05-31 17:54:51.484000000,7.2849245
549,2024-05-31 17:54:55.904000000,8.304315,47.49663,-122.49232,10.589805,29.47704,288.43362,2024-05-31 17:54:55.904000000,7.8524885
550,2024-05-31 17:55:01.484000000,9.052884,47.496643,-122.49232,10.585169,29.47544,288.46564,2024-05-31 17:55:01.484000000,8.6044445
551,2024-05-31 17:55:05.904000000,9.581871,47.496655,-122.49232,10.573766,29.476545,288.53516,2024-05-31 17:55:05.904000000,9.136166
552,2024-05-31 17:55:11.484000000,10.360379,47.496666,-122.49232,10.566406,29.48021,288.57462,2024-05-31 17:55:11.484000000,9.918121
553,2024-05-31 17:55:15.907000064,10.799536,47.496674,-122.49232,10.566039,29.480705,288.576,2024-05-31 17:55:15.907000064,10.351777
554,2024-05-31 17:55:21.484999936,11.647903,47.496685,-122.49232,10.554746,29.482325,288.64392,2024-05-31 17:55:21.484999936,11.197428
555,2024-05-31 17:55:25.901999872,12.326595,47.496696,-122.49232,10.555599,29.483412,288.63657,2024-05-31 17:55:25.901999872,11.88089
556,2024-05-31 17:55:31.210000128,12.965363,47.496708,-122.492325,10.547954,29.485945,288.67993,2024-05-31 17:55:31.210000128,12.516243
557,2024-05-31 17:55:40.311000064,14.302774,47.496723,-122.492325,10.496463,29.504984,288.9686,2024-05-31 17:55:40.311000064,13.868219
558,2024-05-31 17:55:45.930000128,14.841728,47.496742,-122.49233,10.49709,29.507341,288.9603,2024-05-31 17:55:45.930000128,14.412877
559,2024-05-31 17:55:50.930000128,15.52041,47.496754,-122.49233,10.492923,29.507212,288.98676,2024-05-31 17:55:50.930000128,15.092278
560,2024-05-31 17:55:55.930000128,16.139206,47.496765,-122.49233,10.49247,29.508234,288.98773,2024-05-31 17:55:55.930000128,15.719066
561,2024-05-31 17:56:00.351000064,16.748018,47.496773,-122.49234,10.494842,29.508015,288.9732,2024-05-31 17:56:00.351000064,16.325684
562,2024-05-31 17:56:05.930000128,17.386772,47.496784,-122.49234,10.489932,29.50783,289.00446,2024-05-31 17:56:05.930000128,16.960081
563,2024-05-31 17:56:10.928999936,18.125328,47.496796,-122.49234,10.48896,29.50925,289.00797,2024-05-31 17:56:10.928999936,17.695044
564,2024-05-31 17:56:15.928999936,18.644312,47.496807,-122.49234,10.488693,29.51043,289.00745,2024-05-31 17:56:15.928999936,18.21762
565,2024-05-31 17:56:20.349999872,19.183254,47.49682,-122.49235,10.488811,29.51009,289.00735,2024-05-31 17:56:20.349999872,18.75801
566,2024-05-31 17:56:25.930000128,19.901842,47.49683,-122.49235,10.487482,29.510178,289.01556,2024-05-31 17:56:25.930000128,19.476599
567,2024-05-31 17:56:30.930000128,20.480703,47.49684,-122.49235,10.485685,29.51112,289.02512,2024-05-31 17:56:30.930000128,20.056185
568,2024-05-31 17:56:40.930000128,21.668362,47.496857,-122.492355,10.486164,29.51125,289.02185,2024-05-31 17:56:40.930000128,21.243118
569,2024-05-31 17:56:50.931000064,22.985756,47.49688,-122.492355,10.487992,29.510538,289.0117,2024-05-31 17:56:50.931000064,22.560513
570,2024-05-31 17:57:00.930000128,24.153439,47.496902,-122.49236,10.485541,29.511934,289.02454,2024-05-31 17:57:00.930000128,23.723154
571,2024-05-31 17:57:10.930000128,25.530699,47.496925,-122.49237,10.487193,29.510899,289.01602,2024-05-31 17:57:10.930000128,25.107634
572,2024-05-31 17:57:20.931000064,26.778208,47.49695,-122.49237,10.487644,29.511604,289.0119,2024-05-31 17:57:20.931000064,26.35369
573,2024-05-31 17:57:30.930000128,28.005749,47.496967,-122.49238,10.48664,29.511827,289.01782,2024-05-31 17:57:30.930000128,27.578337
574,2024-05-31 17:57:40.931000064,29.273203,47.49699,-122.49238,10.488545,29.51064,289.008,2024-05-31 17:57:40.931000064,28.84507
575,2024-05-31 17:57:50.930000128,30.580568,47.497013,-122.492386,10.487363,29.510687,289.01535,2024-05-31 17:57:50.930000128,30.153156
576,2024-05-31 17:58:00.930000128,31.678349,47.497036,-122.49239,10.490299,29.511217,288.9959,2024-05-31 17:58:00.930000128,31.250216
577,2024-05-31 17:58:10.930000128,33.065536,47.49706,-122.49239,10.488252,29.511223,289.00876,2024-05-31 17:58:10.930000128,32.637405
578,2024-05-31 17:58:20.931000064,34.25312,47.49708,-122.4924,10.486698,29.511583,289.01788,2024-05-31 17:58:20.931000064,33.831516
579,2024-05-31 17:58:30.931000064,35.3908,47.497105,-122.49241,10.485479,29.512209,289.0244,2024-05-31 17:58:30.931000064,34.96339
580,2024-05-31 17:58:40.930000128,36.60831,47.497124,-122.49241,10.483668,29.513512,289.03342,2024-05-31 17:58:40.930000128,36.18744
581,2024-05-31 17:58:50.930000128,37.656162,47.497147,-122.49242,10.480304,29.514277,289.0532,2024-05-31 17:58:50.930000128,37.23456
582,2024-05-31 17:59:00.930000128,38.803802,47.49717,-122.49242,10.482278,29.513971,289.04132,2024-05-31 17:59:00.930000128,38.37856
583,2024-05-31 17:59:10.928999936,39.831684,47.497192,-122.492424,10.480789,29.512789,289.05286,2024-05-31 17:59:10.928999936,39.39784
584,2024-05-31 17:59:20.928999936,41.099064,47.497215,-122.492424,10.47968,29.514874,289.056,2024-05-31 17:59:20.928999936,40.673096
585,2024-05-31 17:59:30.930000128,42.136913,47.49724,-122.49243,10.481781,29.514194,289.04404,2024-05-31 17:59:30.930000128,41.71604
586,2024-05-31 17:59:40.930000128,43.264572,47.49726,-122.49243,10.480409,29.515467,289.05032,2024-05-31 17:59:40.930000128,42.84078
587,2024-05-31 17:59:50.931000064,44.332348,47.497284,-122.49244,10.46559,29.519747,289.13577,2024-05-31 17:59:50.931000064,43.908554
588,2024-05-31 18:00:00.931000064,45.24045,47.497307,-122.49244,10.450475,29.52929,289.2134,2024-05-31 18:00:00.931000064,44.817387
589,2024-05-31 18:00:10.930000128,46.178486,47.497326,-122.49245,10.394151,29.552025,289.5268,2024-05-31 18:00:10.930000128,45.75688
590,2024-05-31 18:00:20.928999936,46.737316,47.49735,-122.492455,10.333483,29.5807,289.85736,2024-05-31 18:00:20.928999936,46.308464
591,2024-05-31 18:00:30.930000128,47.595512,47.49737,-122.492455,10.327122,29.587135,289.8857,2024-05-31 18:00:30.930000128,47.169544
592,2024-05-31 18:00:40.930000128,48.53354,47.497395,-122.49246,10.324629,29.5886,289.89877,2024-05-31 18:00:40.930000128,48.10902
593,2024-05-31 18:00:50.928999936,49.42167,47.497414,-122.49247,10.319881,29.59182,289.92288,2024-05-31 18:00:50.928999936,48.994976
594,2024-05-31 18:01:00.930000128,50.120193,47.497437,-122.49248,10.321162,29.592127,289.91418,2024-05-31 18:01:00.930000128,49.69567
595,2024-05-31 18:01:10.931000064,51.19791,47.49746,-122.492485,10.324348,29.591007,289.8961,2024-05-31 18:01:10.931000064,50.77704
596,2024-05-31 18:01:20.931000064,52.05609,47.49748,-122.49249,10.321058,29.592735,289.91373,2024-05-31 18:01:20.931000064,51.634483
597,2024-05-31 18:01:30.930000128,52.944202,47.4975,-122.4925,10.29505,29.603363,290.0588,2024-05-31 18:01:30.930000128,52.513916
598,2024-05-31 18:01:40.930000128,53.98199,47.497524,-122.49251,10.280235,29.613327,290.13425,2024-05-31 18:01:40.930000128,53.554577
599,2024-05-31 18:01:50.931000064,54.790264,47.497543,-122.492516,10.2797985,29.615719,290.13257,2024-05-31 18:01:50.931000064,54.367928
600,2024-05-31 18:02:00.930000128,55.828045,47.497566,-122.492516,10.267201,29.619396,290.20566,2024-05-31 18:02:00.930000128,55.402798
601,2024-05-31 18:02:10.931000064,56.766033,47.49759,-122.49252,10.261603,29.624014,290.2326,2024-05-31 18:02:10.931000064,56.343697
602,2024-05-31 18:02:20.930000128,57.61421,47.49761,-122.49252,10.247194,29.631657,290.3099,2024-05-31 18:02:20.930000128,57.1868
603,2024-05-31 18:02:30.930000128,58.54221,47.49763,-122.49252,10.245404,29.63488,290.31528,2024-05-31 18:02:30.930000128,58.11842
604,2024-05-31 18:02:40.931000064,59.46023,47.49765,-122.49253,10.24021,29.637482,290.3434,2024-05-31 18:02:40.931000064,59.039356
605,2024-05-31 18:02:50.930000128,60.23855,47.497673,-122.49253,10.23194,29.642376,290.38687,2024-05-31 18:02:50.930000128,59.814754
606,2024-05-31 18:03:00.930000128,61.14658,47.497696,-122.49253,10.227847,29.645615,290.40683,2024-05-31 18:03:00.930000128,60.724247
607,2024-05-31 18:03:10.930000128,62.12446,47.497715,-122.49254,10.227051,29.646889,290.40955,2024-05-31 18:03:10.930000128,61.703587
608,2024-05-31 18:03:20.930000128,62.902767,47.497738,-122.49254,10.219086,29.650515,290.4534,2024-05-31 18:03:20.930000128,62.48116
609,2024-05-31 18:03:30.930000128,63.770874,47.49776,-122.49254,10.218272,29.651978,290.45587,2024-05-31 18:03:30.930000128,63.350735
610,2024-05-31 18:03:40.930000128,64.59907,47.49778,-122.492546,10.2170515,29.653198,290.46136,2024-05-31 18:03:40.930000128,64.17673
611,2024-05-31 18:03:50.930000128,65.53701,47.497803,-122.49255,10.204217,29.659348,290.53152,2024-05-31 18:03:50.930000128,65.109604
612,2024-05-31 18:04:00.931000064,66.395134,47.49782,-122.49255,10.201474,29.663431,290.54138,2024-05-31 18:04:00.931000064,65.9728
613,2024-05-31 18:04:10.930000128,67.412895,47.497845,-122.49256,10.195174,29.666477,290.57578,2024-05-31 18:04:10.930000128,66.98693
614,2024-05-31 18:04:20.931000064,68.33088,47.497868,-122.49257,10.195319,29.667227,290.57346,2024-05-31 18:04:20.931000064,67.90708
615,2024-05-31 18:04:30.931000064,69.43843,47.497887,-122.49258,10.193747,29.667383,290.58316,2024-05-31 18:04:30.931000064,69.0161
616,2024-05-31 18:04:40.932000000,70.536,47.49791,-122.492584,10.193138,29.667925,290.58603,2024-05-31 18:04:40.932000000,70.11221
617,2024-05-31 18:04:52.526000128,71.76328,47.497932,-122.49259,10.187841,29.671398,290.61325,2024-05-31 18:04:52.526000128,71.33949
618,2024-05-31 18:05:05.387000064,73.24998,47.49796,-122.4926,10.188854,29.671785,290.6061,2024-05-31 18:05:05.387000064,72.82329
619,2024-05-31 18:05:15.385999872,74.26771,47.497982,-122.492615,10.189616,29.670977,290.60275,2024-05-31 18:05:15.385999872,73.845375
620,2024-05-31 18:05:25.385999872,75.4351,47.498005,-122.492615,10.18665,29.672686,290.61844,2024-05-31 18:05:25.385999872,75.01058
621,2024-05-31 18:05:35.385999872,76.57255,47.498024,-122.49262,10.186588,29.673119,290.61804,2024-05-31 18:05:35.385999872,76.1437
622,2024-05-31 18:05:45.385999872,77.69004,47.498047,-122.49263,10.187653,29.67275,290.61194,2024-05-31 18:05:45.385999872,77.26407
623,2024-05-31 18:05:55.387000064,78.82748,47.49807,-122.49263,10.188302,29.672207,290.60883,2024-05-31 18:05:55.387000064,78.4066
624,2024-05-31 18:06:10.385999872,80.58351,47.498096,-122.49264,10.188128,29.671896,290.6105,2024-05-31 18:06:10.385999872,80.162636
625,2024-05-31 18:06:20.385999872,81.70097,47.498123,-122.49264,10.188661,29.672464,290.60608,2024-05-31 18:06:20.385999872,81.27357
626,2024-05-31 18:06:30.385999872,82.7486,47.498146,-122.492645,10.188814,29.67214,290.60568,2024-05-31 18:06:30.385999872,82.32772
627,2024-05-31 18:06:40.387000064,83.96583,47.498165,-122.492645,10.188793,29.673107,290.60403,2024-05-31 18:06:40.387000064,83.54058
628,2024-05-31 18:06:50.385999872,85.31275,47.498188,-122.492645,10.188331,29.672962,290.60724,2024-05-31 18:06:50.385999872,84.88823
629,2024-05-31 18:07:00.385999872,86.57985,47.49821,-122.49265,10.190191,29.671774,290.59763,2024-05-31 18:07:00.385999872,86.16413
630,2024-05-31 18:07:10.387000064,87.72721,47.49823,-122.49265,10.188269,29.672201,290.60904,2024-05-31 18:07:10.387000064,87.30197
631,2024-05-31 18:07:20.387000064,88.81471,47.498253,-122.49266,10.183247,29.675957,290.63403,2024-05-31 18:07:20.387000064,88.39092
632,2024-05-31 18:07:30.385999872,90.02193,47.498276,-122.49266,10.181315,29.67788,290.64273,2024-05-31 18:07:30.385999872,89.60547
633,2024-05-31 18:07:40.364999936,91.22913,47.49829,-122.49267,10.180884,,,2024-05-31 18:07:40.364999936,90.84091
634,2024-05-31 18:07:49.216999936,91.80779,47.498295,-122.49267,10.181748,,,2024-05-31 18:07:49.216999936,91.55207
635,2024-05-31 18:07:59.194000128,92.1071,47.498295,-122.49267,10.181394,,,2024-05-31 18:07:59.194000128,91.85983
636,2024-05-31 18:08:09.200999936,92.2767,47.498295,-122.49267,10.181742,,,2024-05-31 18:08:09.200999936,92.01259
637,2024-05-31 18:08:19.208000000,92.50617,47.498295,-122.49267,10.181716,,,2024-05-31 18:08:19.208000000,92.236496
638,2024-05-31 18:08:29.204999936,92.67578,47.498295,-122.49267,10.18121,,,2024-05-31 18:08:29.204999936,92.40149
639,2024-05-31 18:08:39.220999936,92.7955,47.498295,-122.49267,10.18123,,,2024-05-31 18:08:39.220999936,92.51388
640,2024-05-31 18:08:49.209000192,92.82543,47.498295,-122.49267,10.181394,,,2024-05-31 18:08:49.209000192,92.53471
