%Fixtime,Latitude,Longitude,IsEstimate
2005-09-03T15:48:57Z,8.1415500,-142.1368000,0
2005-09-03T09:16:56Z,8.1456167,-142.1185833,0
2005-09-03T02:37:18Z,8.1461500,-142.0977500,0
2005-09-02T20:02:10Z,8.1474000,-142.0836667,0
2005-09-02T13:36:24Z,8.1567000,-142.0712167,0
2005-09-02T06:51:18Z,8.1573500,-142.0592167,0
2005-09-02T00:21:38Z,8.1558667,-142.0470833,0
2005-09-01T17:50:45Z,8.1436167,-142.0349333,0
2005-09-01T11:24:19Z,8.1376500,-142.0086667,0
2005-09-01T04:53:16Z,8.1335000,-141.9872500,0
2005-08-31T22:24:44Z,8.1295833,-141.9639000,0
2005-08-31T15:59:52Z,8.1270833,-141.9394000,0
2005-08-31T09:20:59Z,8.1357000,-141.9158000,0
2005-08-31T02:42:29Z,8.1419500,-141.8943167,0
2005-08-30T20:08:12Z,8.1478333,-141.8808000,0
2005-08-30T13:29:12Z,8.1518333,-141.8659833,0
2005-08-30T06:48:26Z,8.1615667,-141.8578500,0
2005-08-30T00:14:51Z,8.1615500,-141.8450333,0
2005-08-29T17:44:23Z,8.1645500,-141.8359000,0
2005-08-29T11:15:08Z,8.1649500,-141.8215500,0
2005-08-29T04:41:41Z,8.1586167,-141.8067500,0
2005-08-28T21:54:11Z,8.1614667,-141.7873500,0
2005-08-28T15:13:12Z,8.1604667,-141.7670167,0
2005-08-28T08:28:39Z,8.1678833,-141.7499167,0
2005-08-28T02:06:18Z,8.1705667,-141.7325667,0
2005-08-27T19:40:36Z,8.1816667,-141.7131500,0
2005-08-27T13:04:26Z,8.1809833,-141.6926000,0
2005-08-27T06:25:24Z,8.1802000,-141.6754667,0
2005-08-26T23:54:40Z,8.1812667,-141.6555500,0
2005-08-26T17:16:42Z,8.1867833,-141.6358167,0
2005-08-26T10:46:48Z,8.1985333,-141.6131833,0
2005-08-26T04:16:51Z,8.2093000,-141.6019333,0
2005-08-25T21:39:08Z,8.2156167,-141.5814833,0
2005-08-25T15:11:41Z,8.2246000,-141.5712333,0
2005-08-25T08:25:50Z,8.2266500,-141.5620167,0
2005-08-25T01:49:30Z,8.2283667,-141.5520000,0
2005-08-24T19:12:41Z,8.2365333,-141.5393000,0
2005-08-24T12:42:04Z,8.2388667,-141.5289167,0
2005-08-24T06:06:33Z,8.2421000,-141.5220333,0
2005-08-23T23:34:05Z,8.2392333,-141.5077833,0
2005-08-23T17:04:59Z,8.2376500,-141.4874667,0
2005-08-23T10:28:38Z,8.2379500,-141.4710833,0
2005-08-23T04:01:19Z,8.2466833,-141.4542833,0
2005-08-22T21:27:05Z,8.2511667,-141.4411333,0
2005-08-22T14:55:18Z,8.2608333,-141.4253667,0
2005-08-22T08:19:06Z,8.2657833,-141.4148333,0
2005-08-22T01:49:41Z,8.2694833,-141.4033667,0
2005-08-21T19:25:38Z,8.2741333,-141.3890167,0
2005-08-21T12:55:35Z,8.2808167,-141.3805667,0
2005-08-21T06:28:14Z,8.2857833,-141.3693333,0
2005-08-20T23:58:46Z,8.2890167,-141.3617500,0
2005-08-20T17:35:56Z,8.2899667,-141.3472333,0
2005-08-20T11:09:54Z,8.2903667,-141.3393833,0
2005-08-20T04:50:14Z,8.2890000,-141.3227167,0
2005-08-19T22:26:06Z,8.2840167,-141.3093500,0
2005-08-19T15:42:09Z,8.2805000,-141.2930500,0
