version: 66.14
glider: 195
mission: 21
dive: 66
start: 4 20 105 0 56 34
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12553 46 923 -641 155 162 2191 1260 6 15 -335 73 175793 136667 17 153 55 534 252840 98786 25419 29154 30560
1 4992 105 44 -8 -2 0 0 0 0 -19 -7 10 445 163 N N N N N N N N N
1 10858 238 56 11 -1 0 0 0 0 -26 -7 16 497 143 44 86 122 532 239779 93016 25032 29888 31294
1 10440 206 -35 9 19 0 0 0 0 14 4 -3 263 15 N N N N N N N N N
1 10265 195 -84 1 5 0 0 0 0 40 16 -15 -63 -84 40 83 110 531 236780 91610 24888 30085 31491
1 10441 202 -58 -1 -7 0 0 0 0 25 13 -17 -82 -96 N N N N N N N N N
1 10326 201 -20 -3 -1 0 0 0 0 6 3 -10 222 33 41 80 103 532 237253 91733 24853 30076 31482
1 10791 207 72 -8 -11 0 0 0 0 -29 -17 13 359 80 N N N N N N N N N
1 10269 205 30 6 3 0 0 0 0 -13 -5 11 112 39 41 81 103 532 236670 91284 24721 30156 31562
1 10438 206 36 -1 -1 0 0 0 0 -17 -7 7 422 139 N N N N N N N N N
1 10267 233 7 2 6 0 0 0 0 -2 0 7 480 160 40 80 92 531 234834 90287 24549 30311 31717
1 10437 208 -83 15 11 0 0 0 0 36 17 -14 978 307 N N N N N N N N N
1 10268 174 -42 -5 -7 0 0 0 0 18 8 -15 1052 294 42 86 117 531 229934 87783 24172 30700 32106
1 10791 201 16 -6 -4 0 0 0 0 -7 -4 1 636 242 N N N N N N N N N
1 10269 194 22 3 -1 0 0 0 0 -8 -5 7 -153 -64 44 80 116 531 225618 85471 23759 31083 32488
1 12114 212 -45 6 -11 0 -205 4 -1 18 11 -15 -536 -302 N N N N N N N N N
1 9932 170 -62 45 -101 69 -1238 0 3 27 21 -40 723 210 41 82 93 531 226767 86030 23836 30993 32399
1 10746 144 -8 4 -8 0 0 0 0 3 3 -4 517 203 N N N N N N N N N
1 10029 151 52 5 -6 0 0 0 0 -20 -17 8 1024 357 40 80 83 531 227459 85856 23566 31069 32475
1 9970 117 152 4 -5 0 0 0 0 -68 -39 26 3206 925 N N N N N N N N N
1 10030 115 124 0 7 0 0 0 0 -63 -18 22 379 107 38 81 71 531 220762 82032 22740 31754 33160
1 9968 117 74 -1 -2 0 0 0 0 -38 -4 12 -2 28 N N N N N N N N N
1 10034 118 33 0 2 0 0 0 0 -17 0 8 -21 10 46 79 69 531 207220 76492 22394 32631 34038
1 9966 122 -13 1 1 0 0 0 0 7 0 -1 99 39 N N N N N N N N N
1 10034 117 -46 -1 0 0 0 0 0 23 1 -11 34 18 41 75 69 531 199263 73410 22292 33133 34539
1 9969 124 -36 -1 -1 0 0 0 0 20 2 -4 33 13 N N N N N N N N N
1 10031 115 -38 2 2 0 0 0 0 19 4 -6 51 16 38 78 69 531 194989 71783 22254 33403 34809
1 9968 114 -39 3 4 0 0 0 0 19 5 -6 155 38 N N N N N N N N N
1 10033 115 -12 5 -5 0 0 0 0 6 2 -2 456 112 41 79 66 531 192588 70816 22193 33574 34980
1 9965 105 63 -7 0 0 0 0 0 -31 -8 10 992 276 N N N N N N N N N
1 10034 110 81 5 -3 0 0 0 0 -43 -6 11 520 183 41 80 70 531 188837 69037 21894 33935 35341
1 9966 114 72 -1 0 0 0 0 0 -37 1 13 394 135 N N N N N N N N N
1 10034 126 63 -3 -1 0 0 0 0 -32 4 11 443 150 40 78 69 531 183487 66757 21644 34383 35789
1 19966 240 94 7 2 0 0 0 0 -48 13 17 2580 785 N N N N N N N N N
1 20019 247 -144 3 6 0 0 0 0 72 -16 -22 1108 386 N N N N 168111 60155 20794 35795 37201
1 19983 234 -84 -3 0 0 0 0 0 44 -1 -15 946 328 N N N N N N N N N
1 20016 263 -55 -1 -6 0 0 0 0 30 2 -10 2328 695 N N N N 154147 54474 20163 37105 38511
1 19984 256 -150 12 5 0 0 0 0 74 22 -22 5539 1648 N N N N N N N N N
1 20016 212 -162 3 -1 0 0 0 0 73 43 -23 862 323 N N N N 132993 45421 18469 39603 41009
1 19984 157 -129 -4 -1 0 0 0 0 47 49 -17 941 305 N N N N N N N N N
1 24017 179 -149 -13 128 -9 1460 2 -2 40 60 8 887 291 N N N N 120051 40535 17912 41028 42434
1 20336 140 -78 1 0 0 0 0 0 13 37 -13 529 190 N N N N N N N N N
1 20252 138 -42 -1 -5 0 0 0 0 5 21 -8 442 152 N N N N 114387 38399 17630 41698 43104
1 20337 128 15 -5 1 0 0 0 0 -2 -8 0 653 192 N N N N N N N N N
1 20249 129 18 4 4 0 0 0 0 -2 -9 5 559 198 N N N N 109885 36712 17400 42246 43652
1 20280 132 -27 1 4 0 0 0 0 4 13 -4 478 164 N N N N N N N N N
1 20135 143 3336 14 -1 0 0 0 0 -3 137 -25 1273 353 N N N N 106011 35106 16976 42827 44233
1 20333 143 -295 -9 -1 0 0 0 0 -80 134 -10 1230 309 N N N N N N N N N
1 22697 139 -394 -2 -33 0 -222 1 -1 -184 98 56 2891 719 N N N N 98678 32296 16418 43840 45246
1 19598 101 -183 14 -97 0 -1210 0 3 -96 -8 80 1023 447 N N N N N N N N N
1 20017 93 -123 -3 3 0 0 0 0 -60 -21 19 100 125 N N N N 92224 29741 15722 44844 46250
1 19984 109 -73 0 -3 0 0 0 0 -34 -18 12 64 67 N N N N N N N N N
1 20016 107 -66 1 3 0 0 0 0 -27 -20 9 91 53 N N N N 87639 28192 15606 45410 46816
1 19984 120 -42 -1 -2 0 0 0 0 -17 -15 5 69 32 N N N N N N N N N
1 20015 114 -18 -2 0 0 0 0 0 -7 -6 2 392 104 N N N N 86083 27656 15545 45614 47020
1 19985 154 116 4 -2 0 0 0 0 46 38 -15 1540 431 N N N N N N N N N
1 20016 159 164 1 -2 0 0 0 0 77 37 -24 534 180 N N N N 85673 27258 15094 45850 47256
1 19983 147 175 0 1 0 0 0 0 91 13 -28 338 113 N N N N N N N N N
1 20016 128 144 0 0 0 0 0 0 75 -9 -23 494 138 N N N N 84717 26831 14882 46048 47454
1 19984 140 75 0 -2 0 0 0 0 37 -13 -11 215 86 N N N N N N N N N
1 20016 134 34 0 3 0 0 0 0 17 -7 -5 690 187 N N N N 83591 26400 14753 46232 47638
1 19984 106 31 2 0 0 0 0 0 15 -7 -5 501 139 N N N N N N N N N
1 20017 121 -53 -2 5 0 0 0 0 -25 11 7 556 182 N N N N 83498 26254 14549 46328 47734
1 19983 113 -66 -2 -1 0 0 0 0 -33 12 10 606 178 N N N N N N N N N
1 20016 110 -51 1 -2 0 0 1 0 -26 7 8 68 63 N N N N 83746 26186 14294 46404 47810
1 19984 114 -34 1 -1 0 0 0 0 -18 3 5 164 58 N N N N N N N N N
1 20016 118 11 0 2 0 0 0 0 6 -1 -1 181 63 N N N N 82332 25694 14205 46604 48010
1 19984 121 23 0 0 0 0 0 0 12 -2 -4 87 41 N N N N N N N N N
1 20016 131 23 2 -5 0 0 0 0 11 -2 -4 80 36 N N N N 80428 25072 14155 46848 48254
1 19984 146 14 -3 4 0 0 0 0 8 -3 -1 19 9 N N N N N N N N N
1 20017 142 12 1 0 0 0 0 0 6 -1 -2 4 4 N N N N 78917 24566 14091 47052 48458
1 19983 145 14 0 2 0 0 0 0 7 -3 -2 3 4 N N N N N N N N N
1 20016 146 89 1 0 0 0 0 0 44 -17 -13 178 44 N N N N 78098 24298 14067 47159 48565
1 19985 148 81 -1 -3 0 0 0 0 36 -22 -12 363 94 N N N N N N N N N
1 20015 143 45 0 -1 0 0 0 0 19 -14 -5 570 162 N N N N 77117 23933 13953 47322 48728
1 19984 149 24 2 2 0 0 0 0 10 -8 -2 144 74 N N N N N N N N N
1 20016 157 24 -1 0 0 0 0 0 9 -9 -3 101 35 N N N N 75641 23398 13803 47559 48965
1 19984 150 0 3 -2 0 0 0 0 0 0 1 541 143 N N N N N N N N N
1 20016 155 -36 1 1 0 0 0 0 -14 13 3 490 163 N N N N 74087 22838 13646 47810 49216
1 23456 176 -74 -12 127 -11 1422 1 -2 -32 15 -48 370 129 N N N N N N N N N
1 20016 167 -100 2 2 0 0 0 0 -46 27 9 213 74 N N N N 71379 21915 13465 48213 49619
1 21487 179 -71 0 -127 0 -1418 0 2 -35 19 70 53 34 N N N N N N N N N
1 20807 149 -34 4 1 0 0 0 0 -17 4 7 70 23 N N N N 70347 21557 13381 48373 49779
1 19984 153 -7 -3 -2 0 0 0 0 -4 1 1 56 20 N N N N N N N N N
1 20016 140 -28 1 2 0 0 0 0 -14 3 5 144 45 N N N N 68937 21115 13358 48558 49964
1 19984 152 -38 0 0 0 0 0 0 -20 2 6 189 47 N N N N N N N N N
