dive,U_DAC,V_DAC,start_time,end_time,start_latitude,end_latitude,start_longitude,end_longitude
0,-0.08356594,-0.014421691,2024-05-15 16:26:58,2024-05-15 16:56:05,47.710407,47.710533,-122.41053,-122.413086
1,-0.050251786,-0.03542782,2024-05-15 17:03:33,2024-05-15 17:31:08,47.709644,47.709267,-122.41377,-122.41365
2,0.0058357753,-0.00047477763,2024-05-15 17:52:01,2024-05-15 18:33:06,47.70632,47.707035,-122.4146,-122.41372
3,0.042344414,0.022889564,2024-05-15 19:05:34,2024-05-15 19:46:31,47.702602,47.7024,-122.41577,-122.41248
4,0.051674027,0.05951842,2024-05-15 20:14:44,2024-05-15 20:54:36,47.69955,47.70005,-122.41353,-122.40915
5,0.017974691,0.09562398,2024-05-15 21:06:46,2024-05-15 21:39:21,47.699177,47.70085,-122.41045,-122.4089
6,0.06381712,0.06845722,2024-05-15 21:57:16,2024-05-15 22:31:03,47.70052,47.7005,-122.41066,-122.40773
7,-0.033847935,0.05196903,2024-05-15 22:46:24,2024-05-15 23:13:58,47.700035,47.7014,-122.407715,-122.40798
