version: 66.11
glider: 175
mission: 10
dive: 335
start: 2 3 126 18 38 33
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,wlbb2f.redCount,wlbb2f.blueCount,wlbb2f.fluorCount,wlbb2f.VFtemp,
data:
0 22357 -563 779 -729 69 242 2440 660 2 497 -222 42 280937 170180 339000 97122 10430 31869 31869 509 209 87 571
1 9987 10 -86 0 -25 0 0 291 0 11 5 -33 -34 10 2387 650 -15 -77 -77 -45 -20 7 0
1 10009 36 -77 -30 25 0 1 288 0 8 10 -39 11 35 -9695 -3989 -546 619 619 -22 -17 -15 0
1 9990 22 -90 -2 -37 0 0 285 0 7 17 -33 -16 -14 -20953 -6132 -100 849 849 -6 30 56 0
1 10017 23 89 5 38 0 0 274 0 -6 -17 35 -23 19 -7776 -2199 -3 314 314 -16 0 7 0
1 9985 52 -6 2 -38 0 0 265 0 -1 0 -10 -133 -9 -2058 -617 -18 94 94 22 0 14 0
1 10009 69 -210 -11 -11 0 0 267 0 13 41 -62 -164 -603 -2517 -711 -1 104 104 -50 -20 -31 0
1 9988 185 113 23 -64 0 -1 302 0 -6 -25 28 -220 -1064 -859 -233 5 34 34 -2 -18 -39 0
1 11807 376 67 -36 6 449 0 144 -1 -4 -14 -13 -547 -1717 -6071 -1621 46 232 232 -63 -15 4 0
1 8199 334 127 210 -93 1721 -816 1 5 -47 -53 170 40 -144 -6958 -1899 35 284 284 -5 15 33 0
1 15199 496 142 260 -102 5 -560 2 -2 -172 -115 134 244 -78 -6621 -1892 -12 300 300 20 -10 -28 0
1 10000 234 63 65 -25 0 0 0 0 -68 -34 19 92 -14 -676 -202 -6 33 33 -12 0 -2 0
1 10000 184 17 2 18 0 0 0 0 -7 9 13 5 -15 -756 -225 -6 38 38 -1 10 2 0
1 10001 170 48 13 14 0 0 0 0 -27 3 18 43 -2 31 -1 -5 1 1 35 -3 -2 0
1 10292 165 70 -9 2 0 0 0 0 -17 -2 8 171 2 -248 -85 -8 15 15 -16 0 8 0
1 10000 170 17 -3 15 0 0 0 0 -5 9 10 99 -3 19 -31 -20 10 10 5 0 -7 0
1 10000 164 25 -1 -8 0 0 0 0 -6 -1 1 130 -24 7 -21 -13 6 6 14 2 4 0
1 10000 151 46 4 -2 0 0 0 0 -19 -1 6 72 -48 -510 -184 -21 34 34 12 -2 -9 0
1 10312 171 30 -7 9 0 0 0 0 -3 9 11 10 -35 -1154 -344 -11 58 58 -2 -4 5 0
1 10000 183 23 9 -1 0 0 0 0 -16 -1 5 21 -39 -431 -137 -8 24 24 110 17 -3 -1
1 9998 165 10 -2 -4 0 0 0 0 -4 -4 -3 86 -36 -726 -215 -6 36 36 -73 -4 4 0
1 10000 157 21 -2 7 0 0 0 0 -4 9 8 12 -9 -818 -247 -9 43 43 -16 -1 -1 1
1 11550 180 26 3 -12 0 0 0 0 -10 -6 0 46 -16 -251 -84 -7 15 15 32 10 -4 0
1 10001 160 30 -3 13 0 0 0 0 -8 13 11 73 -24 -319 -103 -8 18 18 11 -6 3 0
1 9999 167 62 21 -14 0 0 0 0 -36 0 8 18 -3 -521 -160 -7 28 28 23 17 8 0
1 10000 141 60 0 18 0 0 0 0 -16 26 21 102 -25 -246 -80 -6 15 15 24 4 -8 0
1 10227 136 46 -11 -11 0 0 0 0 2 5 3 -49 9 -78 -45 -13 10 10 -62 -20 0 0
1 10000 136 16 -9 0 0 0 0 0 0 2 0 -20 -4 -127 -31 3 4 4 24 5 -4 0
1 8810 141 28 8 25 -2 302 3 0 -11 28 19 -59 -12 -283 -76 2 12 12 206 29 5 0
1 11190 159 42 -2 153 30 976 0 2 -10 145 55 137 -15 -569 -171 -6 30 30 -143 -16 -3 -1
1 10000 179 7 -11 -30 0 0 0 0 10 -25 -7 114 -21 71 10 -6 -1 -1 24 11 -6 1
1 10000 185 -87 28 65 0 0 0 0 -13 28 8 160 -34 -203 -87 -16 18 18 77 11 10 -1
1 9421 178 -38 4 -14 40 0 1 0 8 -22 -6 -21 -1 -399 -141 -16 27 27 -67 -9 -1 0
1 10579 179 -69 48 -9 0 0 0 0 -29 -30 -7 -118 19 -502 -150 -5 26 26 77 4 -3 1
1 10001 164 -6 0 55 0 0 0 0 4 51 14 34 -5 194 65 6 -12 -12 -52 6 -1 -1
1 8004 91 -6 -21 -144 0 -1252 0 0 26 -125 -46 -14 -14 443 132 4 -23 -23 21 -2 -5 0
1 13297 164 63 -4 -184 0 -43 0 -2 -13 -127 -87 8 13 -568 -173 -7 31 31 -32 -13 4 0
1 10000 127 -5 13 65 0 0 0 0 -11 45 39 82 -14 -90 -18 4 2 2 -14 8 4 0
1 10338 106 59 5 27 0 0 0 0 -20 35 24 52 -9 34 -6 -9 3 3 21 1 -3 1
1 9999 89 52 5 32 0 0 0 0 -16 41 23 -40 6 -277 -88 -5 15 15 24 -9 2 0
1 8307 101 4 -1 64 -3 1314 0 0 -2 55 25 -145 -6 -366 -103 -1 18 18 29 -1 -49 0
1 11693 134 25 -27 89 0 0 -1 2 18 87 25 233 -12 344 95 -1 -16 -16 -27 16 46 -1
1 10002 123 -55 -9 -15 0 0 0 0 21 -31 -8 -47 4 101 19 -5 -2 -2 51 -9 -3 1
1 9998 135 -16 -6 10 0 0 0 0 10 5 1 -17 1 -229 -61 2 10 10 -71 3 12 -1
1 10000 146 -49 20 54 0 0 0 0 -10 33 7 -1 -3 -58 -17 0 3 3 15 -3 -5 1
1 10000 157 -26 -7 -34 0 0 0 0 13 -40 -9 2 2 -301 -82 1 13 13 -4 0 1 0
1 10001 132 -64 18 -12 0 0 0 0 1 -28 -8 179 -17 429 110 -6 -17 -17 -8 1 2 -1
1 8015 100 14 14 -105 0 -1262 0 0 -14 -85 -35 -57 2 91 5 -11 2 2 103 32 31 1
1 13275 144 54 -2 -101 0 -48 0 -2 -8 -64 -40 100 -7 -164 -66 -12 13 13 -87 -27 -35 0
1 10000 112 84 29 4 0 0 0 0 -49 23 15 -130 7 213 53 -3 -8 -8 83 12 2 -1
1 9135 95 41 13 98 0 390 1 0 -21 93 46 -99 -9 -424 -103 9 15 15 12 -1 3 0
1 11189 82 -96 -22 169 -1 919 -1 2 39 122 35 187 -4 -208 -64 -3 12 12 -59 -5 -4 0
1 9999 44 75 -26 -33 0 0 0 0 5 -8 -1 -32 1 128 34 -1 -6 -6 104 13 0 0
1 10000 74 52 -34 -31 0 0 0 0 21 -12 -2 -44 3 54 20 2 -4 -4 8 -3 -3 1
1 9422 124 18 15 38 0 0 1 0 -11 45 6 -38 1 -51 -8 3 1 1 -58 -4 0 -1
1 10579 151 -29 27 12 0 0 0 0 -24 -1 0 71 -5 -428 -110 6 17 17 99 21 -1 0
1 10000 116 -126 2 -24 0 0 0 0 23 -64 -10 55 -3 342 89 -3 -14 -14 -200 -30 8 1
1 9999 111 -11 -11 6 0 0 0 0 15 3 0 25 -9 52 0 -9 2 2 97 7 -5 0
1 10000 98 0 0 -29 0 0 0 0 -1 -28 -6 26 2 7 -8 -5 3 3 -47 -5 -1 0
1 10001 122 -4 1 12 0 0 0 0 -1 10 2 -20 -5 450 120 -4 -20 -20 -34 -5 -1 0
1 9999 110 -6 -6 10 0 0 -1 0 7 7 2 37 -1 -413 -111 3 18 18 6 1 1 -1
1 10001 119 -30 9 -19 0 0 0 0 0 -26 -7 33 -6 35 3 -4 0 0 132 22 0 0
1 10000 104 -7 -3 19 0 0 0 0 4 16 4 -1 -5 152 39 -2 -6 -6 -28 0 0 0
1 8002 99 25 -13 -114 -1 -1273 1 0 12 -89 -32 -98 -6 886 239 -5 -38 -38 96 17 1 1
1 13286 162 77 30 -110 1 -44 0 -2 -45 -70 -38 104 3 -1510 -430 -4 72 72 -43 -26 -5 -1
1 10000 114 70 9 -2 0 0 0 0 -25 17 11 36 -11 147 37 -2 -5 -5 -37 5 3 1
1 8825 92 11 -27 100 -1 1277 -1 0 19 86 42 -74 -9 773 212 -3 -35 -35 116 18 -1 -1
1 11174 130 41 -1 103 1 41 0 2 -3 108 28 121 -13 -1315 -369 0 61 61 -18 4 -1 1
1 10000 110 13 1 13 0 0 0 0 -7 15 2 6 0 -31 -21 -7 5 5 -12 -15 4 -1
1 10001 115 5 12 -4 0 0 0 0 -10 -1 -1 -1 -2 -314 -91 -1 16 16 -95 0 -3 0
1 8801 98 -29 4 129 -1 1330 1 0 -6 107 2 -33 -7 1365 384 0 -64 -64 96 27 31 0
1 13284 127 -41 -12 96 0 32 -1 -2 21 75 -11 75 -4 -1605 -454 -2 76 76 24 -17 -27 1
1 10000 98 -29 6 9 0 0 0 0 -2 -3 0 -12 2 311 82 -3 -13 -13 19 12 -1 -1
1 8827 98 -27 10 -44 0 -198 0 0 -3 -48 9 -91 -5 69 19 0 -3 -3 68 7 2 0
1 11172 111 -7 -10 -161 0 -1111 1 2 16 -149 -1 140 -6 -300 -90 -3 16 16 -15 -4 -3 1
1 10001 75 -9 -9 4 0 0 0 0 9 0 0 26 -5 374 99 -3 -16 -16 44 -2 -4 -1
1 10000 105 -44 -3 -11 0 0 0 0 10 -26 -5 44 -4 -121 -41 -5 8 8 -207 -26 6 0
1 10000 104 -3 11 -7 0 0 0 0 -5 -4 -1 -40 4 53 5 -5 0 0 116 20 -3 0
1 10001 95 21 8 -2 0 0 0 0 -11 5 1 -1 -2 -74 -16 3 2 2 223 26 2 1
1 9999 91 -36 -10 1 0 0 0 0 14 -12 -3 34 -5 77 20 -1 -3 -3 -340 -30 1 0
1 8103 72 13 -3 -105 0 -1316 0 0 4 -88 -28 -200 -1 358 98 -2 -16 -16 183 10 -7 -1
1 13288 129 51 5 -105 0 -42 0 -2 -14 -72 -37 206 0 -89 -34 -5 6 6 -78 -5 8 0
1 10230 85 42 6 8 0 0 0 0 -17 17 10 0 -1 -158 -45 0 8 8 -103 -9 -6 0
