version: 66.14
glider: 195
mission: 21
dive: 108
start: 4 30 105 5 2 8
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12008 36 1118 -558 -187 155 2219 1283 6 -26 -357 -1 177960 137518 46 92 116 535 257570 98014 23998 29503 30909
1 4649 -10 -36 1 219 0 0 0 0 12 28 97 -37 6 N N N N 211 42 -21 -1 -1
1 5162 3 -296 -46 76 0 0 0 0 64 -21 -106 -112 -5 45 95 113 535 178 3 -36 7 7
1 5069 -3 222 51 -108 0 0 0 0 -53 2 54 99 -4 N N N N -36 -60 -25 11 11
1 5587 2 -269 -137 217 0 0 0 0 56 2 -31 114 -1 42 95 116 534 -5355 -963 595 -2 -2
1 4955 7 117 124 -108 0 0 0 0 -25 -3 11 7 1 N N N N 4624 842 -509 0 0
1 5245 14 80 9 13 0 0 0 0 -25 9 41 69 3 44 96 120 534 -1760 -436 128 25 25
1 4932 -29 58 -99 -6 0 0 0 0 7 9 24 158 -3 N N N N 2705 759 -148 -58 -58
1 5639 10 -20 -10 -143 0 0 0 0 5 -23 -82 -262 3 45 96 115 534 4034 1650 62 -194 -194
1 4675 11 -26 124 40 0 0 0 0 -3 3 17 -124 -5 N N N N -4948 -1894 -5 211 211
1 5180 -13 -244 -90 275 0 0 0 0 56 14 15 254 4 43 95 116 534 -1511 -367 114 20 20
1 5095 9 134 68 -216 0 0 0 0 -30 -15 -39 -109 -4 N N N N 1661 332 -165 -7 -7
1 7166 -5 -33 35 -75 -5 1 9 -4 8 1 -51 -127 2 44 92 117 534 165 13 -27 4 4
1 6616 10 130 42 -61 1 1 168 0 -31 -4 36 53 -1 N N N N 377 113 -16 -10 -10
1 8155 4 -138 -125 266 1 -1 207 0 39 16 60 -158 5 43 97 118 534 1597 1466 463 -249 -249
1 6608 21 209 -122 -147 -2 -1 160 0 -48 -4 13 54 -4 N N N N -8318 -1803 772 58 58
1 5954 28 -16 17 13 -1 4 155 0 7 2 1 98 -13 46 90 116 534 229 237 82 -42 -42
1 6996 28 57 -3 98 0 -3 189 0 -9 32 73 10 -5 N N N N -973 -271 60 19 19
1 7406 26 38 69 -79 -1 0 195 0 -15 -11 -16 -212 6 45 98 118 534 -244 -33 35 -3 -3
1 6641 36 -109 -139 54 1 1 172 0 35 -11 -32 142 -3 N N N N 80 67 20 -11 -11
1 5956 35 138 -1 -191 -1 -1 162 0 -1 -11 -26 -157 -17 44 97 117 534 -27 33 24 -8 -8
1 13003 190 -231 63 134 85 1 186 -1 12 -8 -43 -59 -11 N N N N -372 -106 22 8 8
1 7532 183 101 209 -41 1973 -1 4 1 -40 5 39 2 0 42 95 115 534 -7 13 9 -3 -3
1 6617 143 5 232 -34 393 1 215 0 -29 -3 -11 -11 -5 N N N N -28 3 8 -2 -2
1 6073 118 -13 27 37 -4 922 204 4 3 5 15 3 0 46 93 114 533 56 38 8 -6 -6
1 10597 207 -25 7 94 -4 472 -1 -2 9 13 36 -1 -3 N N N N -192 -71 3 8 8
1 5190 121 -23 -34 7 0 0 0 0 16 0 0 -7 -3 42 92 115 533 156 65 2 -8 -8
1 4954 109 -45 45 -18 0 0 0 0 17 -7 -20 -1 -4 N N N N -3 2 2 0 0
1 5689 127 -74 -23 10 0 0 0 0 40 2 -11 17 8 45 94 112 533 -77 -26 2 2 2
1 4669 118 -36 1 6 0 0 0 0 17 3 -6 -8 -5 N N N N -45 -19 -1 2 2
1 5202 91 -58 13 5 0 0 0 0 28 6 -9 -10 -6 43 101 111 533 60 25 1 -2 -2
1 4960 103 -32 1 -2 0 0 0 0 14 2 -12 8 5 N N N N 9 8 3 -2 -2
1 4997 98 -22 -6 -1 0 0 0 0 11 4 -5 0 0 45 97 111 533 -53 -20 0 2 2
1 5095 92 -44 -2 -1 0 0 0 0 19 7 -13 -3 -4 N N N N -60 -23 0 3 3
1 4975 113 -1 -14 -39 0 0 0 0 1 -4 -20 -17 -12 46 93 113 533 -47 -17 1 2 2
1 4946 111 -1 2 57 0 0 0 0 -1 4 23 -5 -9 N N N N -24 -5 2 0 0
1 4990 117 2 13 -27 0 0 0 0 1 0 -5 -9 -9 45 96 112 533 -123 -43 3 4 4
1 5090 98 -50 7 3 0 0 0 0 20 8 -15 -5 -4 N N N N -38 -11 2 1 1
1 4970 114 -22 -17 12 0 0 0 0 11 8 1 -2 -1 44 98 115 533 -73 -24 3 2 2
1 4954 95 -37 3 6 0 0 0 0 13 8 -10 -7 -11 N N N N -31 -10 1 1 1
1 4995 108 -33 -2 -20 0 0 0 0 13 10 -15 -1 -5 43 92 115 533 -89 -32 2 3 3
1 5095 101 -47 11 23 0 0 0 0 17 15 -2 5 6 N N N N -54 -18 2 2 2
1 4951 118 -5 -5 5 0 0 0 0 3 2 2 0 6 44 94 115 533 -120 -46 0 5 5
1 6697 146 -12 15 -29 0 0 0 0 4 5 -10 -9 -24 N N N N -230 -89 0 10 10
1 5172 100 56 -44 -3 0 0 0 0 -23 -21 -1 -11 -36 47 98 117 533 99 41 2 -5 -5
1 5120 113 7 3 21 0 0 0 0 -3 -3 8 1 6 N N N N -206 -77 2 8 8
1 5899 157 -12 11 -19 0 0 0 0 6 5 -5 -7 -7 44 93 117 533 -163 -61 1 7 7
1 5309 130 -33 12 -34 0 0 0 0 13 12 -16 -14 -42 N N N N -151 -56 2 6 6
1 5811 149 33 -39 10 0 0 0 0 -16 -14 -3 -6 -23 45 94 118 533 -262 -96 4 10 10
1 5054 116 91 26 8 0 0 0 0 -32 -24 36 -19 -63 N N N N -258 -100 1 11 11
1 5914 136 34 -6 -7 0 0 0 0 -15 -8 4 3 -9 42 86 116 533 -494 -184 4 20 20
1 4677 114 45 1 4 0 0 0 0 -19 -9 14 30 0 N N N N -394 -154 0 18 18
1 5167 121 56 -2 -9 0 0 0 0 -25 -11 9 230 -1 43 86 115 533 -473 -202 -9 24 24
1 5012 131 16 19 23 0 0 0 0 -7 2 20 51 -11 N N N N -287 -164 -30 24 24
1 5165 120 30 -1 4 0 0 0 0 -15 -3 8 83 -4 41 87 118 533 -620 -284 -23 37 37
1 5094 111 36 -3 -5 0 0 0 0 -17 -4 6 89 0 N N N N -458 -219 -23 30 30
1 4930 108 25 -2 -1 0 0 0 0 -11 -1 7 75 5 40 85 120 533 -618 -280 -22 36 36
1 4997 120 -7 3 5 0 0 0 0 2 0 -1 151 45 N N N N -545 -246 -19 32 32
