version: 66.14
glider: 195
mission: 21
dive: 69
start: 4 20 105 18 14 15
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 12421 63 1146 -564 -81 163 2202 1235 6 -33 -342 65 175581 136599 43 101 55 533 253650 99502 25639 29035 30441
1 5011 102 47 0 -2 0 0 0 0 -12 19 9 14 10 N N N N N N N N N
1 5229 121 57 3 0 0 0 0 0 -15 25 10 53 18 44 89 123 531 236461 91348 24807 30132 31538
1 5008 95 56 2 -1 0 0 0 0 -9 25 11 52 16 N N N N N N N N N
1 10820 242 80 -10 2 0 0 0 0 -9 38 17 139 37 43 90 120 531 234960 90654 24739 30230 31636
1 11379 292 74 2 1 0 0 0 0 -4 38 9 699 155 N N N N N N N N N
1 10032 238 39 -1 5 0 0 0 0 1 21 7 26 18 42 83 108 531 230342 88528 24530 30536 31942
1 10969 257 41 -3 -1 0 0 0 0 2 21 5 17 8 N N N N N N N N N
1 10032 252 -6 -4 8 0 0 0 0 0 -1 0 85 15 42 84 110 531 225809 86690 24470 30784 32189
1 10968 257 -89 -7 10 0 0 0 0 2 -43 -6 -115 -124 N N N N N N N N N
1 10031 234 -55 6 0 0 0 0 0 2 -28 -8 -246 -174 38 77 79 531 225294 86528 24493 30801 32207
1 11324 268 60 10 -15 0 0 0 0 -7 27 1 81 -32 N N N N N N N N N
1 10031 233 -68 -8 17 0 0 0 0 7 -30 -4 611 125 41 76 76 531 229938 88262 24463 30583 31989
1 10909 236 -89 6 3 0 0 0 0 10 -42 -14 459 105 N N N N N N N N N
1 10032 209 -115 -1 4 0 0 0 0 24 -51 -19 663 203 42 76 75 531 229835 87835 24226 30683 32089
1 11027 232 -122 2 -3 0 0 0 0 35 -48 -28 496 172 N N N N N N N N N
1 11888 220 -17 6 6 -2 222 4 0 4 -4 -4 1079 338 40 78 87 531 225832 85756 23885 31020 32426
1 10473 189 65 38 90 57 1178 -1 2 -30 44 33 509 169 N N N N N N N N N
1 10849 161 54 12 5 0 0 0 0 -19 24 4 1376 422 39 77 82 531 220864 83259 23498 31433 32839
1 9969 138 -51 0 10 0 0 0 0 15 -19 -3 59 32 N N N N N N N N N
1 10029 147 -44 2 -4 0 0 0 0 15 -19 -5 -141 -61 38 76 82 531 217815 81586 23160 31732 33138
1 9971 136 -22 -2 0 0 0 0 0 8 -8 -4 -104 -49 N N N N N N N N N
1 10030 141 9 2 0 0 0 0 0 -4 3 1 -32 -20 40 76 75 531 218347 81755 23140 31713 33119
1 9968 136 13 0 -2 0 0 0 0 -4 5 1 105 37 N N N N N N N N N
1 10032 133 65 0 -1 0 0 0 0 -22 26 7 1002 316 41 78 67 531 218290 81614 23063 31748 33154
1 9969 130 128 -1 -4 0 0 0 0 -32 57 10 1358 424 N N N N N N N N N
1 10031 147 54 -2 2 0 0 0 0 -11 27 5 760 249 41 75 64 531 214424 79498 22623 32139 33545
1 9970 149 4 2 2 0 0 0 0 1 3 0 1551 516 N N N N N N N N N
1 10029 142 -131 10 8 0 0 0 0 24 -61 -11 1493 475 41 76 64 531 204426 74829 21958 32978 34384
1 19969 270 -130 -2 -2 0 0 0 0 41 -55 -13 905 280 N N N N N N N N N
1 20018 256 27 5 -6 0 0 0 0 -10 9 0 1058 313 N N N N 183615 66258 21223 34561 35967
1 19982 234 94 2 -1 0 0 0 0 -28 40 9 426 151 N N N N N N N N N
1 20017 220 121 0 0 0 0 0 0 -29 57 7 1455 409 N N N N 171946 61443 20725 35559 36965
1 19984 207 -144 4 5 0 0 0 0 33 -66 -11 5517 1488 N N N N N N N N N
1 20015 197 -187 7 -1 0 0 0 0 65 -72 -22 3785 1249 N N N N 153911 53006 18879 37707 39113
1 19984 157 -280 6 0 0 0 0 0 132 -60 -42 2058 666 N N N N N N N N N
1 20017 133 -234 -3 -1 0 0 0 0 124 4 -36 1093 384 N N N N 129384 43532 17739 40253 41659
1 19984 114 -163 -2 -4 0 0 0 0 80 31 -27 571 212 N N N N N N N N N
1 25484 115 -144 -17 130 -8 1413 3 -2 61 45 23 396 176 N N N N 115401 38502 17334 41732 43138
1 19985 97 -16 -2 -2 0 0 0 0 6 5 -5 491 154 N N N N N N N N N
1 20015 90 -12 1 4 0 0 0 0 4 5 -1 749 226 N N N N 109227 36330 17187 42407 43813
1 19983 103 -173 9 1 0 0 0 0 52 70 -30 839 252 N N N N N N N N N
1 20018 111 -232 1 1 0 0 0 0 31 113 -36 733 246 N N N N 103411 34061 16719 43209 44615
1 19983 111 3415 2 -5 0 0 0 0 -11 96 -21 150 79 N N N N N N N N N
1 20016 122 -158 -1 4 0 0 0 0 -35 76 -7 130 49 N N N N 96991 31806 16509 43982 45388
1 19984 117 -162 -2 -3 0 0 0 0 -56 68 2 525 141 N N N N N N N N N
1 21782 132 -68 -5 0 0 0 0 0 -29 23 2 916 227 N N N N 93177 30450 16346 44472 45878
1 19985 117 238 -7 -2 0 0 0 0 86 -95 -9 3271 787 N N N N N N N N N
1 20015 128 156 6 0 0 0 0 0 34 -76 10 352 281 N N N N 89734 28898 15658 45150 46556
1 19984 135 47 3 1 0 0 0 0 6 -24 4 -2 82 N N N N N N N N N
1 20016 123 56 -3 -1 0 0 0 0 4 -29 5 56 52 N N N N 87289 27975 15431 45523 46929
1 19985 124 -3505 4 -1 0 0 0 0 0 -49 12 1621 363 N N N N N N N N N
1 20017 134 45 -3 1 0 0 0 0 -3 -23 6 440 174 N N N N 86489 27540 15131 45741 47147
1 20806 120 50 9 -127 0 -1453 1 2 -4 -15 -5 288 115 N N N N N N N N N
1 20016 119 43 -1 -3 0 0 0 0 -7 -22 1 -2 60 N N N N 86432 27421 14961 45819 47225
1 19983 120 4 0 3 0 0 0 0 -1 -2 0 670 137 N N N N N N N N N
1 20016 139 -84 2 -1 0 0 0 0 12 43 -3 807 260 N N N N 86254 27247 14762 45922 47328
1 19987 144 -53 1 0 0 0 0 0 4 28 -1 -110 85 N N N N N N N N N
1 20014 145 -28 0 1 0 0 0 0 1 15 0 484 86 N N N N 85729 26937 14518 46084 47490
1 19983 147 -11 3 -2 0 0 0 0 0 6 1 159 62 N N N N N N N N N
1 20016 152 -2 -2 1 0 0 0 0 0 1 -1 70 29 N N N N 85053 26671 14425 46200 47606
1 19985 149 -2 1 -1 0 0 0 0 1 1 0 138 44 N N N N N N N N N
1 20015 145 -2 -2 2 0 0 0 0 -1 1 0 137 40 N N N N 84122 26348 14370 46329 47735
1 19984 126 3574 0 0 0 0 0 0 0 14 -1 320 85 N N N N N N N N N
1 20016 132 -53 -2 0 0 0 0 0 -2 28 1 325 97 N N N N 83282 26037 14287 46460 47866
1 19986 129 -52 0 0 0 0 0 0 -6 27 1 154 63 N N N N N N N N N
1 20015 141 -34 3 0 0 0 0 0 -3 18 2 107 42 N N N N 81463 25410 14183 46715 48121
1 19984 138 6 -1 -2 0 0 0 0 0 -3 0 79 34 N N N N N N N N N
1 20015 152 25 2 2 0 0 0 0 3 -13 0 21 12 N N N N 79665 24803 14099 46960 48366
1 23809 174 0 -11 129 -11 1445 2 -2 0 -14 -20 92 25 N N N N N N N N N
1 20310 158 -20 -3 -2 0 0 0 0 -3 10 -3 109 35 N N N N 78264 24349 14065 47140 48546
1 20334 144 -52 -1 0 0 0 0 0 -9 26 -3 613 150 N N N N N N N N N
1 20314 155 -67 5 4 0 0 0 0 -14 33 -2 458 153 N N N N 77233 23943 13903 47328 48734
1 20336 157 -62 -2 0 0 0 0 0 -17 29 -1 103 54 N N N N N N N N N
1 20307 159 -43 1 -1 0 0 0 0 -13 19 1 159 54 N N N N 75591 23364 13768 47579 48985
1 20279 161 -13 -2 -3 0 0 0 0 -5 6 -1 191 58 N N N N N N N N N
1 19614 154 -51 4 5 0 0 0 0 -17 21 2 527 153 N N N N 74168 22882 13684 47785 49191
1 20564 158 -86 0 -2 0 0 0 0 -34 32 5 648 201 N N N N N N N N N
1 20193 145 -77 0 0 0 0 0 0 -35 24 5 80 47 N N N N 71771 22027 13447 48171 49577
1 20276 145 -80 0 2 0 0 0 0 -38 20 8 85 36 N N N N N N N N N
1 20194 146 -81 2 0 0 0 0 0 -41 15 10 71 27 N N N N 69207 21206 13377 48517 49923
1 21289 135 -102 0 -125 0 -1401 -1 2 -52 11 82 158 52 N N N N N N N N N
1 20827 139 -79 3 -3 0 0 0 0 -43 0 12 159 50 N N N N 67784 20733 13295 48727 50133
1 19984 143 -14 0 1 0 0 0 0 -7 -2 3 224 63 N N N N N N N N N
1 20016 130 36 0 -1 0 0 0 0 19 2 -6 247 85 N N N N 66102 20190 13233 48964 50370
1 19984 125 112 2 0 0 0 0 0 59 -3 -17 302 89 N N N N N N N N N
1 20015 128 87 1 -5 0 0 0 0 44 -10 -14 169 70 N N N N 65337 19902 13110 49107 50513
1 19985 135 41 -1 6 0 0 0 0 22 -7 -6 34 18 N N N N N N N N N
1 20018 133 72 0 -1 0 0 0 0 34 -16 -12 169 47 N N N N 65459 19920 13068 49108 50514
1 19982 143 47 3 1 0 0 0 0 21 -13 -6 256 88 N N N N N N N N N
1 20017 148 56 -1 0 0 0 0 0 25 -17 -7 241 75 N N N N 67371 20460 12977 48900 50306
1 19983 145 100 1 0 0 0 0 0 38 -37 -11 111 40 N N N N N N N N N
1 20016 147 101 0 -2 0 0 0 0 32 -43 -9 2 27 N N N N 70697 21429 12891 48519 49925
1 19984 155 88 -1 -3 0 0 0 0 21 -42 -6 97 14 N N N N N N N N N
1 20016 142 75 0 2 0 0 0 0 12 -38 -4 37 10 N N N N 71099 21537 12861 48481 49887
1 19986 148 61 -2 2 0 0 0 0 7 -32 -1 39 13 N N N N N N N N N
1 20014 137 62 0 1 0 0 0 0 3 -33 -2 66 17 N N N N 70722 21412 12840 48536 49942
1 24281 178 16 -10 124 -11 1407 0 -2 -1 -21 -4 119 31 N N N N N N N N N
1 20015 153 -25 1 -2 0 0 0 0 -1 13 -3 336 85 N N N N 69024 20882 12806 48758 50164
1 19984 170 -69 -4 2 0 0 0 0 -3 36 -6 213 78 N N N N N N N N N
1 20016 158 -76 4 0 0 0 0 0 -10 39 -6 325 93 N N N N 65623 19801 12689 49228 50634
1 19984 150 -71 1 2 0 0 0 0 -14 35 -4 368 111 N N N N N N N N N
1 20016 179 -107 1 2 0 0 0 0 -28 50 -2 346 116 N N N N 61983 18639 12538 49750 51156
1 19985 186 -108 -2 0 0 0 0 0 -38 45 2 238 82 N N N N N N N N N
1 20015 185 -114 5 -1 0 0 0 0 -48 40 7 240 84 N N N N 57784 17324 12403 50348 51754
1 19984 180 -97 -3 -1 0 0 0 0 -46 25 9 129 44 N N N N N N N N N
1 20016 189 -113 4 3 0 0 0 0 -57 21 14 123 43 N N N N 54837 16411 12325 50771 52177
1 19346 177 -71 26 -124 40 -1414 0 2 -38 8 77 28 14 N N N N N N N N N
1 20655 185 -72 4 0 0 0 0 0 -39 0 11 105 31 N N N N 53446 15982 12290 50972 52378
1 19983 151 -52 -1 -3 0 0 0 0 -28 -2 7 99 29 N N N N N N N N N
1 20016 175 -56 1 3 0 0 0 0 -29 -6 8 53 21 N N N N 53324 15933 12254 51000 52406
1 19984 165 -37 -2 -1 0 0 0 0 -19 -6 5 6 4 N N N N N N N N N
1 20016 172 -37 2 -2 0 0 0 0 -19 -6 5 16 5 N N N N 54167 16178 12238 50891 52297
1 19984 161 -37 -1 3 0 0 0 0 -18 -7 5 17 4 N N N N N N N N N
1 20016 158 -32 0 -1 0 0 0 0 -15 -8 4 29 9 N N N N 55828 16669 12222 50672 52078
1 19984 158 -36 0 0 0 0 0 0 -17 -9 5 10 2 N N N N N N N N N
1 20016 175 -47 -1 -5 0 0 0 0 -22 -14 6 53 13 N N N N 57500 17164 12212 50453 51859
1 19984 149 -61 3 4 0 0 0 0 -25 -20 7 103 20 N N N N N N N N N
1 20016 149 -85 1 -1 0 0 0 0 -32 -32 8 246 78 N N N N 58764 17527 12175 50299 51705
1 19983 177 -17 -2 -2 0 0 0 0 -5 -8 3 271 87 N N N N N N N N N
1 20017 162 62 3 2 0 0 0 0 21 25 -8 271 91 N N N N 67987 20222 12055 49171 50577
1 19984 166 47 -7 1 0 0 0 0 20 17 -3 -20 0 N N N N N N N N N
