version: 66.14
glider: 195
mission: 21
dive: 121
start: 5 3 105 8 30 40
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 11688 69 1258 -759 -170 167 2218 1680 6 -5 -340 69 177684 137346 46 100 123 535 251159 98068 25386 29240 30646
1 4933 4 -233 136 292 0 0 0 0 1 16 37 241 3 N N N N -912 -544 -105 80 80
1 5218 -17 42 54 -123 0 0 0 0 -14 -18 -38 64 -4 45 102 126 535 -77 155 103 -37 -37
1 5057 -1 -125 -49 82 0 0 0 0 32 -3 -19 59 3 N N N N 1027 -63 -258 55 55
1 4896 -2 183 -148 -104 0 0 0 0 2 10 29 -149 11 44 100 121 535 70 -40 -37 12 12
1 5082 12 40 157 -84 0 0 0 0 -43 -8 -18 -100 -2 N N N N 556 596 211 -106 -106
1 4948 10 -75 -47 164 0 0 0 0 14 16 43 513 -4 48 102 124 535 -891 -181 92 3 3
1 5082 -1 -126 -47 49 0 0 0 0 27 -13 -37 -407 -3 N N N N -475 -109 43 5 5
1 4903 -5 14 64 -25 0 0 0 0 -2 0 0 270 2 45 103 124 535 -402 -429 -152 75 75
1 5087 -15 31 90 -112 0 0 0 0 -21 -13 -41 -135 10 N N N N 1888 756 11 -86 -86
1 4897 14 65 -182 34 0 0 0 0 28 15 45 33 -13 45 99 116 534 -33 -531 -287 112 112
1 5088 -1 -90 92 67 0 0 0 0 -16 -5 -10 -174 3 N N N N -1429 227 435 -105 -105
1 7144 10 -148 -50 141 1 0 5 -4 26 2 -4 -170 -9 46 98 125 535 361 13 -71 11 11
1 6612 -10 152 34 -79 -2 1 155 0 -7 15 42 215 4 N N N N 944 119 -138 12 12
1 7662 25 216 -102 -335 2 0 186 0 -14 -26 -71 -102 -12 47 98 123 535 -1695 -263 221 -11 -11
1 6665 23 -261 135 161 0 0 165 0 10 -4 -40 -49 2 N N N N -433 -132 21 11 11
1 5935 43 78 -133 38 -2 1 148 0 8 10 51 -2 -13 44 103 120 535 165 71 4 -9 -9
1 7031 35 91 -14 4 -2 -1 186 0 -20 10 44 248 0 N N N N -354 -122 9 12 12
1 7137 53 136 -18 -129 3 0 199 0 -8 1 1 -524 -24 42 100 118 534 -100 -30 5 3 3
1 12951 236 -104 57 148 84 0 190 -1 2 12 26 -22 -17 N N N N -11 9 7 -3 -3
1 6243 179 15 141 -19 1626 0 3 0 -37 0 -3 -2 -2 47 98 119 534 -88 -32 2 4 4
1 6684 172 -33 224 18 613 0 188 2 -45 -3 -19 -4 -3 N N N N -107 -40 1 4 4
1 10759 243 71 53 -139 -1 -1414 20 1 -39 -8 -51 0 -4 43 97 117 534 46 26 5 -4 -4
1 5233 120 35 -14 -15 0 0 0 0 -12 5 3 13 3 N N N N 249 96 -1 -10 -10
1 4939 118 24 6 15 0 0 0 0 -12 8 11 -17 -5 43 93 117 534 -108 -42 0 4 4
1 4959 122 40 2 -1 0 0 0 0 -13 11 13 13 2 N N N N -1 1 0 0 0
1 5069 128 30 -14 -1 0 0 0 0 -8 7 10 3 1 46 97 117 534 17 8 1 -1 -1
1 4948 117 27 13 -2 0 0 0 0 -11 9 5 60 6 N N N N -35 -15 -1 2 2
1 4997 128 40 5 -3 0 0 0 0 -13 13 9 -8 10 47 98 119 534 -65 -40 -8 6 6
1 5101 136 28 -14 -2 0 0 0 0 -7 9 7 19 5 N N N N -19 -5 2 0 0
1 5005 122 36 6 7 0 0 0 0 -10 15 12 39 14 45 99 122 534 -28 -24 -8 4 4
1 4942 121 36 8 0 0 0 0 0 -12 15 5 233 67 N N N N -32 -26 -7 5 5
1 4995 121 71 -12 -19 0 0 0 0 -12 24 14 89 33 47 99 125 534 -145 -98 -23 15 15
1 9836 250 159 11 6 0 212 2 -1 -23 77 29 190 53 N N N N -266 -205 -57 33 33
1 9947 239 121 17 115 27 1210 0 3 -7 103 11 87 -2 44 97 125 534 -223 -172 -47 28 28
1 5152 127 45 -1 9 0 0 0 0 3 27 -1 -62 -42 N N N N -15 -32 -15 7 7
1 4991 101 -3 -8 15 0 0 0 0 1 4 -1 -46 -26 45 98 131 534 -245 -114 -10 15 15
1 5093 123 -6 5 1 0 0 0 0 0 -3 1 -71 -37 N N N N -291 -104 5 10 10
1 5008 111 -21 -1 8 0 0 0 0 -3 -8 -2 -14 -9 44 97 129 534 -445 -158 8 17 17
1 4951 113 -16 4 1 0 0 0 0 -1 -8 1 -80 -40 N N N N -188 -61 8 5 5
1 4960 110 -28 1 3 0 0 0 0 -1 -14 0 -92 -53 45 97 125 534 -208 -64 9 6 6
1 5092 122 14 -3 -8 0 0 0 0 0 5 -1 -10 -19 N N N N -427 -128 22 11 11
1 5007 101 -18 7 1 0 0 0 0 -1 -9 1 -18 -25 43 92 129 533 -432 -149 11 14 14
1 4948 104 -8 -8 -2 0 0 0 0 1 -5 1 -11 -22 N N N N -487 -178 7 19 19
1 4955 105 -26 7 5 0 0 0 0 -2 -12 -3 8 -22 44 91 127 533 -309 -110 6 12 12
1 5098 98 -22 -2 -4 0 0 0 0 2 -13 2 4 -20 N N N N -374 -142 3 16 16
1 5252 101 -24 0 7 0 0 0 0 1 -10 -1 -14 -25 43 92 123 533 -510 -198 0 22 22
1 5306 114 -7 2 -8 0 0 0 0 1 -6 0 -28 -22 N N N N -419 -158 3 18 18
1 5507 110 -13 -6 1 0 0 0 0 1 -7 1 -2 -19 46 90 123 533 -439 -160 7 17 17
1 4677 86 9 8 -3 0 0 0 0 -2 4 -2 -10 -22 N N N N -367 -140 2 16 16
1 5176 89 0 -1 3 0 0 0 0 0 1 0 4 -23 43 88 122 533 -384 -142 5 16 16
