version: 66.14
glider: 195
mission: 21
dive: 124
start: 5 3 105 21 45 22
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,wlbb2fl.sig470nm,wlbb2fl.sig700nm,wlbb2fl.sig695nm,wlbb2fl.temp,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,
data:
0 11763 55 1072 -661 48 165 2222 1680 6 -6 -332 91 177803 137126 43 97 50 536 250535 98242 25618 29178 30584
1 4930 -8 -30 54 -26 0 0 0 0 3 -9 -22 -77 -7 N N N N 1863 536 -107 -40 -40
1 5214 12 -116 -125 166 0 0 0 0 23 9 17 370 -2 42 96 52 536 -753 -221 41 17 17
1 5059 19 531 -36 -519 0 0 0 0 -41 -4 -1 196 -1 N N N N -2288 -768 71 73 73
1 4907 -17 -539 160 570 0 0 0 0 36 16 29 -695 3 46 91 56 535 -184 -87 -8 11 11
1 5079 -1 162 -75 -126 0 0 0 0 -24 5 9 -86 -3 N N N N 1316 237 -155 2 2
1 4830 -8 99 85 -146 0 0 0 0 -23 -11 -20 -21 0 45 94 53 535 454 208 17 -27 -27
1 5138 11 93 -101 -109 0 0 0 0 4 -7 -13 0 0 N N N N -1220 -384 51 34 34
1 5027 -1 -181 168 152 0 0 0 0 4 -1 -2 -12 1 45 92 51 535 229 151 35 -24 -24
1 5089 -4 25 -52 -28 0 0 0 0 -9 -4 -10 181 -1 N N N N 87 -17 -29 8 8
1 5254 -5 21 -88 48 0 0 0 0 25 17 36 208 -1 43 106 52 535 483 116 -41 -6 -6
1 5149 7 75 -47 -113 0 0 0 0 -7 -12 -23 203 6 N N N N -1233 -329 86 21 21
1 7174 -10 -188 105 173 0 1 3 -4 6 0 -2 -264 7 43 95 52 535 2163 642 -114 -50 -50
1 6607 20 105 -66 3 0 0 155 0 -3 26 48 -167 -3 N N N N -1303 -388 68 30 30
1 7659 26 -164 -39 -102 -1 -1 189 0 32 -46 -129 -249 -6 43 98 55 535 -1457 -459 62 40 40
1 6605 24 -7 82 -10 1 1 165 0 -2 -1 -2 40 -5 N N N N -348 -120 10 12 12
1 5911 24 -114 -106 164 -1 0 146 0 25 6 20 466 0 46 94 54 535 6 22 10 -4 -4
1 7052 26 -263 -22 158 1 0 183 0 21 0 -57 -216 -4 N N N N -287 -72 23 4 4
1 7132 37 142 -58 -144 -1 -2 187 0 -13 -4 -6 -373 -8 21 94 50 534 -181 -61 6 5 5
1 12956 199 -138 93 12 84 3 184 -1 26 12 -53 -77 -10 N N N N -193 -46 17 2 2
1 6261 160 189 136 -167 1630 -1 2 0 -10 -7 30 47 14 43 96 55 534 489 189 -2 -21 -21
1 6677 168 10 260 6 605 0 180 1 -1 -1 45 -15 -8 N N N N -435 -198 -15 26 26
1 10026 216 15 21 -8 0 0 120 4 -7 -1 4 83 32 45 94 58 534 -255 -158 -33 23 23
1 5223 118 0 -11 18 0 0 0 0 -1 0 5 20 4 N N N N 266 76 -16 -5 -5
1 4927 108 13 23 -4 0 0 0 0 -6 -1 6 55 17 46 93 68 534 -59 -39 -9 6 6
1 5096 112 15 -17 -23 0 0 0 0 -7 -2 -11 54 18 N N N N 23 -31 -22 7 7
1 4955 116 16 7 9 0 0 0 0 -7 -1 11 55 13 43 95 67 534 -144 -76 -11 11 11
1 4949 98 -6 -12 6 0 0 0 0 2 1 -2 63 24 N N N N 20 -23 -18 6 6
1 5045 130 4 10 -1 0 0 0 0 -1 0 4 21 7 44 98 69 534 31 -15 -15 4 4
1 4944 122 -19 -3 13 0 0 0 0 9 2 1 40 11 N N N N 118 36 -6 -3 -3
1 5006 119 -12 0 2 0 0 0 0 6 1 -2 8 5 46 95 74 534 -105 -75 -19 12 12
1 5083 115 -15 -10 -4 0 0 0 0 7 1 -7 0 -2 N N N N -90 -49 -7 7 7
1 4920 125 -21 2 10 0 0 0 0 9 2 -2 25 5 45 94 77 534 -92 -46 -6 6 6
1 5092 125 -12 7 -6 0 0 0 0 6 1 -4 16 7 N N N N 43 5 -7 1 1
1 4938 127 -11 -8 1 0 0 0 0 5 1 -4 3 0 46 97 81 534 -31 -24 -6 4 4
1 4947 120 -3 6 -4 0 0 0 0 1 0 -3 1 -1 N N N N 5 -5 -4 1 1
1 5661 139 -1 -2 -2 0 0 0 0 1 1 0 1 -2 46 96 87 534 -61 -31 -4 5 5
1 4667 135 -19 2 4 0 0 0 0 7 2 -5 -3 -6 N N N N -85 -33 0 3 3
1 5809 139 -3 -1 -5 0 0 0 0 3 1 -1 -4 -1 43 95 88 533 -32 -11 1 1 1
1 4666 122 -3 -1 0 0 0 0 0 2 0 -1 0 -3 N N N N -219 -83 1 9 9
1 5798 144 23 1 -5 0 0 0 0 -12 -3 2 -12 -12 44 94 92 534 -9 -4 0 1 1
1 4650 115 69 1 -15 0 0 0 0 -30 -7 14 -33 -42 N N N N -155 -61 0 7 7
1 5199 140 97 0 -13 0 0 0 0 -47 -6 17 -31 -76 46 93 93 533 -234 -81 5 8 8
1 4956 129 104 2 -5 0 0 0 0 -48 5 27 7 -45 N N N N -429 -153 9 16 16
1 5001 127 118 10 1 0 0 0 0 -55 18 30 138 -41 42 93 97 533 -683 -262 3 29 29
1 5097 129 91 -1 6 0 0 0 0 -38 22 26 229 -21 N N N N -922 -389 -16 48 48
1 6694 133 31 -1 22 0 0 0 0 -13 15 15 549 84 42 86 108 533 -1576 -701 -49 90 90
1 5301 115 -19 -10 11 0 0 0 0 11 -3 4 163 34 N N N N -233 -269 -102 50 50
1 5818 127 -68 5 14 0 0 0 0 27 -15 -10 112 20 43 87 115 533 -668 -363 -59 54 54
1 5022 119 -57 5 -6 0 0 0 0 24 -14 -16 195 54 N N N N -564 -271 -30 37 37
1 5925 125 -36 -2 0 0 0 0 0 15 -7 -10 50 9 42 90 118 533 -358 -252 -65 42 42
1 4680 107 7 -3 -9 0 0 0 0 -2 0 -2 49 15 N N N N -241 -142 -28 22 22
1 5801 129 17 4 -5 0 0 0 0 -8 2 2 93 24 42 82 115 533 -268 -152 -28 23 23
1 5025 111 15 -3 0 0 0 0 0 -7 2 3 33 9 N N N N -212 -132 -28 21 21
1 5193 115 4 5 2 0 0 0 0 -2 2 2 39 12 40 126 118 533 -311 -160 -23 23 23
1 4963 114 -39 -2 8 0 0 0 0 18 -6 -5 190 62 N N N N -136 -79 -16 13 13
1 5689 125 -91 -1 13 0 0 0 0 41 -10 -18 522 176 40 83 115 533 -294 -164 -29 25 25
1 9978 226 -119 2 -3 0 0 0 0 56 -6 -33 200 82 N N N N 28 -225 -137 52 52
1 10018 228 -118 0 2 0 0 0 0 55 8 -31 209 77 40 80 119 533 -551 -325 -65 51 51
1 9983 230 -33 -3 -14 0 0 0 0 16 4 -15 105 45 N N N N -137 -178 -73 36 36
1 10015 239 40 -1 -11 0 0 0 0 -19 -6 4 99 43 39 78 105 533 -591 -308 -47 46 46
1 9984 238 45 2 1 0 0 0 0 -21 -5 13 65 28 N N N N -371 -206 -37 32 32
1 10017 240 -10 -1 10 0 0 0 0 5 2 2 153 56 39 81 100 533 -550 -265 -32 38 38
1 9984 244 -91 7 9 0 0 0 0 42 12 -18 256 82 N N N N -455 -256 -47 41 41
1 10016 224 -77 -4 -4 0 0 0 0 34 15 -21 201 80 41 78 88 533 -833 -419 -59 62 62
1 9983 204 -19 1 -9 0 0 0 0 8 5 -8 351 140 N N N N -928 -451 -56 66 66
1 10018 215 26 2 -8 0 0 0 0 -11 -6 2 260 113 39 77 80 533 -1108 -577 -90 90 90
1 9982 219 53 2 0 0 0 0 0 -24 -12 12 135 62 N N N N -1733 -783 -72 112 112
1 10017 217 95 0 -6 0 0 0 0 -43 -14 22 519 196 40 77 75 533 -1731 -738 -46 103 103
1 9985 200 95 -2 3 0 0 0 0 -45 -5 26 430 146 N N N N -2442 -1130 -121 168 168
