sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,ctd_time,ctd_depth
87,2004-10-15 15:41:27.421999872,36.867825,47.485687,-122.497765,10.292435,29.596346,290.08838,2004-10-15 15:41:27.421999872,36.50123
88,2004-10-15 15:41:38.204000000,37.706104,47.485718,-122.497734,10.26973,29.608269,290.21027,2004-10-15 15:41:38.204000000,37.372173
89,2004-10-15 15:41:48.201999872,38.39469,47.48574,-122.4977,10.270578,29.61263,290.19678,2004-10-15 15:41:48.201999872,38.059044
90,2004-10-15 15:41:58.200999936,39.063316,47.485767,-122.49768,10.251246,29.619005,290.30765,2004-10-15 15:41:58.200999936,38.729385
91,2004-10-15 15:42:08.200999936,39.72196,47.48579,-122.49766,10.24786,29.624046,290.3198,2004-10-15 15:42:08.200999936,39.377804
92,2004-10-15 15:42:18.200999936,40.440475,47.485817,-122.497635,10.243778,29.626793,290.3406,2004-10-15 15:42:18.200999936,40.10826
93,2004-10-15 15:42:28.200999936,41.089134,47.48584,-122.49761,10.238307,29.630136,290.36914,2004-10-15 15:42:28.200999936,40.74752
94,2004-10-15 15:42:38.200999936,41.90744,47.485867,-122.49759,10.237241,29.63183,290.37277,2004-10-15 15:42:38.200999936,41.566677
95,2004-10-15 15:42:48.200999936,42.725742,47.48589,-122.49757,10.2347,29.633665,290.3855,2004-10-15 15:42:48.200999936,42.38583
96,2004-10-15 15:42:58.200000000,43.593937,47.485916,-122.49755,10.238698,29.633718,290.36002,2004-10-15 15:42:58.200000000,43.260864
97,2004-10-15 15:43:08.200000000,44.352356,47.485943,-122.49753,10.240752,29.633116,290.34808,2004-10-15 15:43:08.200000000,44.015003
98,2004-10-15 15:43:18.201999872,45.120754,47.485966,-122.49751,10.229873,29.636164,290.41153,2004-10-15 15:43:18.201999872,44.78084
99,2004-10-15 15:43:33.257999872,46.398083,47.48599,-122.49749,10.2247505,,,2004-10-15 15:43:33.257999872,46.060726
100,2004-10-15 15:43:39.322000000,46.8671,47.486,-122.497475,10.225337,,,2004-10-15 15:43:39.322000000,46.595573
101,2004-10-15 15:43:46.953000064,47.086636,47.486004,-122.49747,10.22193,,,2004-10-15 15:43:46.953000064,46.805927
102,2004-10-15 15:43:56.960999936,47.6754,47.48602,-122.49745,10.223349,,,2004-10-15 15:43:56.960999936,47.41781
103,2004-10-15 15:44:06.996999936,48.17435,47.48603,-122.49743,10.22844,,,2004-10-15 15:44:06.996999936,47.895473
104,2004-10-15 15:44:17.007999872,48.68328,47.48604,-122.49742,10.226208,,,2004-10-15 15:44:17.007999872,48.4136
105,2004-10-15 15:44:27.016999936,48.962692,47.48604,-122.49742,10.220905,,,2004-10-15 15:44:27.016999936,48.68198
106,2004-10-15 15:44:36.950999936,49.17225,47.48604,-122.49742,10.221518,,,2004-10-15 15:44:36.950999936,48.868065
107,2004-10-15 15:44:46.961999872,49.511536,47.486046,-122.49741,10.22353,,,2004-10-15 15:44:46.961999872,49.20735
108,2004-10-15 15:44:56.898999936,49.92067,47.486053,-122.497406,10.220798,,,2004-10-15 15:44:56.898999936,49.63449
109,2004-10-15 15:45:06.959000064,50.160164,47.486053,-122.497406,10.221277,,,2004-10-15 15:45:06.959000064,49.85065
110,2004-10-15 15:45:16.986999936,50.489468,47.48606,-122.4974,10.221978,,,2004-10-15 15:45:16.986999936,50.16852
111,2004-10-15 15:45:34.592000000,50.798813,47.48607,-122.49738,10.219863,,,2004-10-15 15:45:34.592000000,50.681496
112,2004-10-15 15:45:42.856000000,50.36972,47.486073,-122.497375,10.220304,,,2004-10-15 15:45:42.856000000,50.530697
113,2004-10-15 15:45:52.487999872,49.75103,47.486084,-122.49736,10.220303,,,2004-10-15 15:45:52.487999872,49.84723
114,2004-10-15 15:46:01.857000064,49.122356,47.4861,-122.497345,10.220765,,,2004-10-15 15:46:01.857000064,49.22571
115,2004-10-15 15:46:11.346999936,48.20429,47.48611,-122.49733,10.223489,,,2004-10-15 15:46:11.346999936,48.302536
116,2004-10-15 15:46:19.635999872,47.495777,47.486126,-122.49731,10.224953,,,2004-10-15 15:46:19.635999872,47.586857
117,2004-10-15 15:46:29.552000000,46.487892,47.486137,-122.49729,10.237508,,,2004-10-15 15:46:29.552000000,46.570763
118,2004-10-15 15:46:37.836000000,45.579792,47.48615,-122.49728,10.246886,,,2004-10-15 15:46:37.836000000,45.684174
119,2004-10-15 15:46:47.282999936,44.492065,47.486164,-122.49726,10.2460785,,,2004-10-15 15:46:47.282999936,44.589287
120,2004-10-15 15:46:57.010999936,43.214725,47.486176,-122.49724,10.243701,,,2004-10-15 15:46:57.010999936,43.291428
121,2004-10-15 15:47:06.915999872,41.787685,47.48619,-122.49722,10.260685,,,2004-10-15 15:47:06.915999872,41.8613
122,2004-10-15 15:47:17.006999936,40.470413,47.486202,-122.49721,10.293281,,,2004-10-15 15:47:17.006999936,40.55944
123,2004-10-15 15:47:26.926000128,38.873703,47.486217,-122.497185,10.31289,,,2004-10-15 15:47:26.926000128,38.93495
124,2004-10-15 15:47:36.994000000,37.207127,47.486233,-122.49717,10.313121,,,2004-10-15 15:47:36.994000000,37.26115
125,2004-10-15 15:47:54.674000000,34.482693,47.486275,-122.497116,10.326326,29.576166,289.91107,2004-10-15 15:47:54.674000000,34.502556
126,2004-10-15 15:48:05.262000128,32.82606,47.48633,-122.49705,10.341629,29.569002,289.82745,2004-10-15 15:48:05.262000128,32.863533
127,2004-10-15 15:48:15.157000064,31.199354,47.486374,-122.49701,10.324867,29.577124,289.91852,2004-10-15 15:48:15.157000064,31.242002
128,2004-10-15 15:48:24.589999872,29.482815,47.486416,-122.49698,10.358937,29.555756,289.74246,2004-10-15 15:48:24.589999872,29.555399
129,2004-10-15 15:48:35.259000064,27.446901,47.48646,-122.496956,10.3610735,29.552439,289.7351,2004-10-15 15:48:35.259000064,27.508148
130,2004-10-15 15:48:45.262000128,25.331125,47.48651,-122.496925,10.357527,29.552437,289.75754,2004-10-15 15:48:45.262000128,25.39856
131,2004-10-15 15:48:55.260999936,23.195368,47.486557,-122.496895,10.398279,29.526295,289.5483,2004-10-15 15:48:55.260999936,23.256615
132,2004-10-15 15:49:05.263000064,21.099508,47.4866,-122.49686,10.447828,29.499023,289.28598,2004-10-15 15:49:05.263000064,21.154562
133,2004-10-15 15:49:15.262000128,18.953726,47.486645,-122.49682,10.447098,29.498596,289.29135,2004-10-15 15:49:15.262000128,19.006714
134,2004-10-15 15:49:22.385999872,17.516539,47.48668,-122.49678,10.452953,29.494188,289.26257,2004-10-15 15:49:22.385999872,17.575722
135,2004-10-15 15:49:28.200999936,16.458603,47.48671,-122.49676,10.453554,29.492477,289.26196,2004-10-15 15:49:28.200999936,16.50849
136,2004-10-15 15:49:32.823999872,15.530409,47.486732,-122.496735,10.457977,29.48874,289.24097,2004-10-15 15:49:32.823999872,15.590624
137,2004-10-15 15:49:38.648999936,14.332732,47.486755,-122.49672,10.451573,29.490393,289.2783,2004-10-15 15:49:38.648999936,14.390884
138,2004-10-15 15:49:43.063999872,13.494355,47.486774,-122.4967,10.456828,29.485613,289.25397,2004-10-15 15:49:43.063999872,13.553539
139,2004-10-15 15:49:47.984000000,12.446379,47.486797,-122.49668,10.466516,29.478426,289.20618,2004-10-15 15:49:47.984000000,12.506595
140,2004-10-15 15:49:53.062999936,11.408378,47.48682,-122.496666,10.475458,29.47121,289.16315,2004-10-15 15:49:53.062999936,11.471688
141,2004-10-15 15:49:57.980999936,10.480161,47.48684,-122.49664,10.482497,29.46557,289.1292,2004-10-15 15:49:57.980999936,10.545534
142,2004-10-15 15:50:03.016999936,9.392245,47.486862,-122.49663,10.486241,29.462166,289.1119,2004-10-15 15:50:03.016999936,9.453493
143,2004-10-15 15:50:07.976000128,8.3841715,47.486885,-122.49661,10.488739,29.45658,289.10648,2004-10-15 15:50:07.976000128,8.450576
144,2004-10-15 15:50:13.033999872,7.3760934,47.486908,-122.4966,10.499158,29.44856,289.05566,2004-10-15 15:50:13.033999872,7.435277
145,2004-10-15 15:50:18.010000000,6.228275,47.48693,-122.496574,10.503559,29.442574,289.039,2004-10-15 15:50:18.010000000,6.2833285
146,2004-10-15 15:50:27.928000000,4.381771,47.486965,-122.49655,10.501078,29.434029,289.07037,2004-10-15 15:50:27.928000000,4.4347587
147,2004-10-15 15:50:36.867000064,2.784781,47.487007,-122.49652,10.5086775,29.421392,289.04584,2004-10-15 15:50:36.867000064,2.822255
148,2004-10-15 15:50:42.154999936,1.8165997,47.487038,-122.4965,10.520115,29.409286,288.99615,2004-10-15 15:50:42.154999936,1.8374976
149,2004-10-15 15:50:47.346000000,0.93824583,47.487057,-122.49648,10.519075,29.402298,289.0156,2004-10-15 15:50:47.346000000,0.9601803
150,2004-10-15 15:50:52.349999872,0.21958984,47.48708,-122.49646,10.526303,,,2004-10-15 15:50:52.349999872,0.24567002
151,2004-10-15 16:16:21.637000064,-4.831034,47.48834,-122.495575,10.758843,,,2004-10-15 16:16:21.637000064,-5.4249907
152,2004-10-15 16:16:26.040999936,-4.811071,47.488342,-122.495575,10.758666,,,2004-10-15 16:16:26.040999936,-5.404776
153,2004-10-15 16:16:31.458000000,-4.811071,47.488346,-122.49557,10.758556,,,2004-10-15 16:16:31.458000000,-5.405129
154,2004-10-15 16:16:36.635999872,-4.8010893,47.48835,-122.49556,10.760371,,,2004-10-15 16:16:36.635999872,-5.395206
155,2004-10-15 16:16:41.602000000,-4.860979,47.488358,-122.49556,10.762004,,,2004-10-15 16:16:41.602000000,-5.452552
156,2004-10-15 16:16:46.630000128,-4.890924,47.48836,-122.49555,10.763657,,,2004-10-15 16:16:46.630000128,-5.4849815
157,2004-10-15 16:16:51.609999872,-4.7911077,47.488365,-122.49555,10.764953,,,2004-10-15 16:16:51.609999872,-5.3852506
158,2004-10-15 16:16:56.640000128,-4.8709607,47.488373,-122.495544,10.760574,,,2004-10-15 16:16:56.640000128,-5.462632
159,2004-10-15 16:17:01.614000128,-4.9108872,47.488377,-122.495544,10.756578,,,2004-10-15 16:17:01.614000128,-5.5038943
160,2004-10-15 16:17:06.640000128,-4.7212367,47.48838,-122.49554,10.7528515,,,2004-10-15 16:17:06.640000128,-5.315485
161,2004-10-15 16:17:11.678000000,-4.890924,47.488388,-122.49554,10.7543125,,,2004-10-15 16:17:11.678000000,-5.483237
162,2004-10-15 16:17:16.878999936,-4.8809423,47.48839,-122.49553,10.755439,,,2004-10-15 16:17:16.878999936,-5.4740176
163,2004-10-15 16:17:24.173000064,-4.8509974,47.4884,-122.49553,10.7558,,,2004-10-15 16:17:24.173000064,-5.445033
164,2004-10-15 16:17:30.210999936,-5.010703,47.488407,-122.49552,10.756665,,,2004-10-15 16:17:30.210999936,-5.6027517
165,2004-10-15 16:17:36.920000128,-4.8509974,47.48841,-122.495514,10.758808,,,2004-10-15 16:17:36.920000128,-5.4447627
166,2004-10-15 16:17:42.958000000,-4.860979,47.48842,-122.495514,10.759629,,,2004-10-15 16:17:42.958000000,-5.455232
167,2004-10-15 16:17:49.000000000,-4.811071,47.488426,-122.49551,10.762556,,,2004-10-15 16:17:49.000000000,-5.4050384
168,2004-10-15 16:17:55.032000128,-4.7811265,47.48843,-122.4955,10.765112,,,2004-10-15 16:17:55.032000128,-5.374589
169,2004-10-15 16:18:02.493000064,-4.841016,47.488438,-122.4955,10.762421,,,2004-10-15 16:18:02.493000064,-5.4347353
170,2004-10-15 16:18:08.532000128,-4.761163,47.488445,-122.49549,10.76066,,,2004-10-15 16:18:08.532000128,-5.3539023
171,2004-10-15 16:18:14.571000064,-4.68131,47.48845,-122.49548,10.763711,,,2004-10-15 16:18:14.571000064,-5.273895
172,2004-10-15 16:18:20.608000000,-4.671329,47.488457,-122.49548,10.763959,,,2004-10-15 16:18:20.608000000,-5.263751
173,2004-10-15 16:18:26.645999872,-4.521605,47.488464,-122.495476,10.759946,,,2004-10-15 16:18:26.645999872,-5.110167
174,2004-10-15 16:18:32.684000000,-4.421789,47.48847,-122.49547,10.756345,,,2004-10-15 16:18:32.684000000,-5.0125413
175,2004-10-15 16:18:38.727999872,-4.4716973,47.488476,-122.49547,10.756637,,,2004-10-15 16:18:38.727999872,-5.0605435
176,2004-10-15 16:18:44.766000000,-4.481679,47.488483,-122.49546,10.755975,,,2004-10-15 16:18:44.766000000,-5.072082
177,2004-10-15 16:18:50.782999936,-4.262084,47.488487,-122.49545,10.739606,,,2004-10-15 16:18:50.782999936,-4.849903
178,2004-10-15 16:18:56.821000064,-3.792951,47.488495,-122.49545,10.715881,,,2004-10-15 16:18:56.821000064,-4.378273
179,2004-10-15 16:19:02.838999936,-3.4435973,47.4885,-122.495445,10.698765,,,2004-10-15 16:19:02.838999936,-4.029451
180,2004-10-15 16:19:08.872000000,-3.0543182,47.488506,-122.495445,10.638169,,,2004-10-15 16:19:08.872000000,-3.6375542
181,2004-10-15 16:19:14.931999872,-2.5153177,47.488514,-122.49544,10.594595,,,2004-10-15 16:19:14.931999872,-3.099906
182,2004-10-15 16:19:26.398999936,-0.6487893,47.48852,-122.49543,10.598483,,,2004-10-15 16:19:26.398999936,-1.2341114
183,2004-10-15 16:19:32.634999936,0.7685631,47.48853,-122.49542,10.601293,,,2004-10-15 16:19:32.634999936,0.1752155
184,2004-10-15 16:19:38.994999936,2.4653804,47.488537,-122.495415,10.568806,,,2004-10-15 16:19:38.994999936,1.8938372
185,2004-10-15 16:19:47.976999936,4.4216933,47.488556,-122.49541,10.509406,29.449272,288.98984,2004-10-15 16:19:47.976999936,3.9452724
186,2004-10-15 16:19:53.155999872,5.3199944,47.48858,-122.49539,10.49288,29.457426,289.07883,2004-10-15 16:19:53.155999872,4.8695188
187,2004-10-15 16:19:58.756000000,6.2781773,47.488594,-122.49538,10.493327,29.45795,289.07504,2004-10-15 16:19:58.756000000,5.8436227
188,2004-10-15 16:20:03.176000128,7.066679,47.48861,-122.49536,10.50255,29.455042,289.02237,2004-10-15 16:20:03.176000128,6.624421
189,2004-10-15 16:20:08.769000064,8.08474,47.488625,-122.495346,10.493921,29.458384,289.07053,2004-10-15 16:20:08.769000064,7.634941
190,2004-10-15 16:20:13.516999936,8.963062,47.48864,-122.49533,10.50096,29.45586,289.03085,2004-10-15 16:20:13.516999936,8.5098915
191,2004-10-15 16:20:18.710000000,9.911247,47.488655,-122.495316,10.485579,29.463787,289.1131,2004-10-15 16:20:18.710000000,9.468297
192,2004-10-15 16:20:23.668000000,10.699735,47.488667,-122.4953,10.458088,29.47643,289.263,2004-10-15 16:20:23.668000000,10.265889
193,2004-10-15 16:20:28.704000000,11.588027,47.48868,-122.495285,10.44841,29.480482,289.31653,2004-10-15 16:20:28.704000000,11.161336
194,2004-10-15 16:20:33.736999936,12.276701,47.488697,-122.49527,10.437636,29.479652,289.38602,2004-10-15 16:20:33.736999936,11.855096
195,2004-10-15 16:20:38.701999872,12.865564,47.48871,-122.495255,10.449198,29.483425,289.30612,2004-10-15 16:20:38.701999872,12.438873
196,2004-10-15 16:20:43.671999872,13.4943495,47.488724,-122.49524,10.4197235,29.496338,289.46826,2004-10-15 16:20:43.671999872,13.066937
197,2004-10-15 16:20:48.658999936,14.23292,47.48874,-122.495224,10.415265,29.50139,289.48706,2004-10-15 16:20:48.658999936,13.796248
198,2004-10-15 16:20:53.690999936,14.84174,47.488754,-122.49521,10.412366,29.503792,289.50092,2004-10-15 16:20:53.690999936,14.404365
199,2004-10-15 16:20:58.660000128,15.530402,47.48877,-122.49519,10.411552,29.506285,289.50146,2004-10-15 16:20:58.660000128,15.092326
