sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,ctd_time,ctd_depth
0,2025-02-21 17:47:28.464000000,0.85837704,47.71715,-122.3978,8.625915,,,2025-02-21 17:47:28.464000000,0.26482195
1,2025-02-21 17:47:38.464000000,0.8384148,47.717148,-122.397804,8.621209,,,2025-02-21 17:47:38.464000000,0.2444582
2,2025-02-21 17:47:48.484999936,0.94820696,47.717148,-122.39781,8.616666,,,2025-02-21 17:47:48.484999936,0.35392913
3,2025-02-21 17:47:58.472000000,0.92824477,47.717148,-122.39782,8.618536,,,2025-02-21 17:47:58.472000000,0.33392373
4,2025-02-21 17:48:08.474999808,0.87833923,47.717148,-122.39783,8.644433,,,2025-02-21 17:48:08.474999808,0.28402853
5,2025-02-21 17:48:18.457999872,0.8983014,47.717148,-122.39784,8.687403,,,2025-02-21 17:48:18.457999872,0.30433393
6,2025-02-21 17:48:29.773999872,0.8184526,47.717144,-122.39785,8.691161,,,2025-02-21 17:48:29.773999872,0.22493482
7,2025-02-21 17:48:38.467000064,0.94820696,47.717144,-122.39786,8.69333,,,2025-02-21 17:48:38.467000064,0.35458478
8,2025-02-21 17:48:48.489000192,0.87833923,47.717144,-122.397865,8.648498,,,2025-02-21 17:48:48.489000192,0.28505197
9,2025-02-21 17:48:58.467000064,0.94820696,47.717144,-122.39787,8.6455,,,2025-02-21 17:48:58.467000064,0.3553197
10,2025-02-21 17:49:08.515000064,1.1079046,47.717144,-122.39788,8.660703,,,2025-02-21 17:49:08.515000064,0.51993334
11,2025-02-21 17:49:18.484000000,1.656864,47.717144,-122.39789,8.660619,,,2025-02-21 17:49:18.484000000,1.0668256
12,2025-02-21 17:49:30.469000192,4.3716965,47.717133,-122.397896,8.656177,29.624147,300.75366,2025-02-21 17:49:30.469000192,3.7797115
13,2025-02-21 17:49:39.224000000,5.908755,47.71711,-122.3979,8.663389,29.739632,300.4799,2025-02-21 17:49:39.224000000,5.3478827
14,2025-02-21 17:49:54.812000000,7.415859,47.717087,-122.397896,8.663551,29.77651,300.407,2025-02-21 17:49:54.812000000,7.048447
15,2025-02-21 17:50:05.092000000,8.433897,47.717064,-122.39789,8.6637125,29.783674,300.39197,2025-02-21 17:50:05.092000000,8.062422
16,2025-02-21 17:50:15.371000064,9.431968,47.717045,-122.39788,8.663529,29.788858,300.38312,2025-02-21 17:50:15.371000064,9.060493
17,2025-02-21 17:50:25.658999808,10.370151,47.71703,-122.397865,8.663379,29.794363,300.3734,2025-02-21 17:50:25.658999808,9.999486
18,2025-02-21 17:50:36.592999936,11.388173,47.717014,-122.39785,8.66354,29.802164,300.35715,2025-02-21 17:50:36.592999936,11.016699
19,2025-02-21 17:50:46.872999936,12.326347,47.717,-122.397835,8.663379,29.809483,300.344,2025-02-21 17:50:46.872999936,11.955683
20,2025-02-21 17:50:57.152000000,13.244555,47.716984,-122.39782,8.663549,29.815338,300.33145,2025-02-21 17:50:57.152000000,12.874702
21,2025-02-21 17:51:07.434000128,14.212662,47.716972,-122.397804,8.663717,29.818691,300.3238,2025-02-21 17:51:07.434000128,13.841997
22,2025-02-21 17:51:18.359000064,15.190744,47.71696,-122.39779,8.6637125,29.821218,300.3189,2025-02-21 17:51:18.359000064,14.821703
23,2025-02-21 17:51:28.658999808,16.098959,47.71695,-122.397766,8.663717,29.822716,300.31595,2025-02-21 17:51:28.658999808,15.7299185
24,2025-02-21 17:51:38.941999872,16.977228,47.71694,-122.39774,8.663874,29.82324,300.31387,2025-02-21 17:51:38.941999872,16.60333
25,2025-02-21 17:51:49.226000128,17.935337,47.716934,-122.39773,8.663699,29.824015,300.31354,2025-02-21 17:51:49.226000128,17.566298
26,2025-02-21 17:52:00.342000128,18.833559,47.71693,-122.397705,8.663351,29.825392,300.31323,2025-02-21 17:52:00.342000128,18.46452
27,2025-02-21 17:52:10.617000192,19.81162,47.716923,-122.397675,8.662672,29.82596,300.31668,2025-02-21 17:52:10.617000192,19.441767
28,2025-02-21 17:52:20.904000000,20.719814,47.716923,-122.39766,8.661949,29.82681,300.31992,2025-02-21 17:52:20.904000000,20.346722
29,2025-02-21 17:52:31.184000000,21.618025,47.71692,-122.39764,8.658786,29.832302,300.3306,2025-02-21 17:52:31.184000000,21.244932
30,2025-02-21 17:52:41.879000064,22.655952,47.71692,-122.397606,8.651576,29.843578,300.35736,2025-02-21 17:52:41.879000064,22.285288
31,2025-02-21 17:52:52.152000000,23.584093,47.71692,-122.39758,8.644952,29.85559,300.37872,2025-02-21 17:52:52.152000000,23.21181
32,2025-02-21 17:53:02.434000128,24.432392,47.716923,-122.39756,8.6436405,29.85812,300.38266,2025-02-21 17:53:02.434000128,24.061728
33,2025-02-21 17:53:12.720000000,25.360525,47.716927,-122.397545,8.642827,29.860352,300.38382,2025-02-21 17:53:12.720000000,24.994745
34,2025-02-21 17:53:23.434000128,26.448332,47.71693,-122.39752,8.641856,29.865383,300.38058,2025-02-21 17:53:23.434000128,26.080921
35,2025-02-21 17:53:33.709000192,27.346518,47.716934,-122.3975,8.641724,29.867125,300.37808,2025-02-21 17:53:33.709000192,26.977476
36,2025-02-21 17:53:43.994999808,28.414354,47.71694,-122.39748,8.641737,29.867666,300.37692,2025-02-21 17:53:43.994999808,28.046127
37,2025-02-21 17:53:54.280000000,29.212734,47.716953,-122.39746,8.64205,29.867739,300.3747,2025-02-21 17:53:54.280000000,28.845322
38,2025-02-21 17:54:05.098000128,30.280561,47.71696,-122.39744,8.641714,29.869793,300.37296,2025-02-21 17:54:05.098000128,29.913149
39,2025-02-21 17:54:15.372000000,31.248587,47.716976,-122.39742,8.641545,29.871412,300.37094,2025-02-21 17:54:15.372000000,30.884445
40,2025-02-21 17:54:25.658999808,32.14675,47.716988,-122.39741,8.641384,29.871727,300.37143,2025-02-21 17:54:25.658999808,31.78425
41,2025-02-21 17:54:35.934000128,33.12475,47.717003,-122.39739,8.641178,29.873934,300.3685,2025-02-21 17:54:35.934000128,32.759785
42,2025-02-21 17:54:46.732000000,34.212513,47.71702,-122.397385,8.639867,29.879408,300.36673,2025-02-21 17:54:46.732000000,33.84837
43,2025-02-21 17:54:57.007000064,35.06077,47.717033,-122.39737,8.639725,29.88067,300.36523,2025-02-21 17:54:57.007000064,34.695805
44,2025-02-21 17:55:05.099000064,35.948936,47.717052,-122.39737,8.639575,29.881634,300.36435,2025-02-21 17:55:05.099000064,35.581524
45,2025-02-21 17:55:17.006000128,36.77722,47.717068,-122.39736,8.639704,29.887377,300.3523,2025-02-21 17:55:17.006000128,36.429695
46,2025-02-21 17:55:27.006000128,37.615486,47.717087,-122.39736,8.638367,29.891766,300.35278,2025-02-21 17:55:27.006000128,37.26796
47,2025-02-21 17:55:37.007000064,38.333996,47.717106,-122.397354,8.638218,29.89055,300.35617,2025-02-21 17:55:37.007000064,37.98815
48,2025-02-21 17:55:45.250999808,39.012585,47.717125,-122.397354,8.637332,29.889957,300.3633,2025-02-21 17:55:45.250999808,38.659195
49,2025-02-21 17:55:59.012000000,40.040443,47.717144,-122.397354,8.634892,29.889986,300.37973,2025-02-21 17:55:59.012000000,39.692917
50,2025-02-21 17:56:10.775000064,41.03836,47.71717,-122.39736,8.635065,29.88863,300.38123,2025-02-21 17:56:10.775000064,40.687477
51,2025-02-21 17:56:19.915000064,41.906544,47.71719,-122.39737,8.633393,29.88894,300.3919,2025-02-21 17:56:19.915000064,41.55734
52,2025-02-21 17:56:31.062000128,42.72483,47.71721,-122.397385,8.632782,29.890104,300.39377,2025-02-21 17:56:31.062000128,42.371437
53,2025-02-21 17:56:41.063000064,43.46328,47.71723,-122.39739,8.632623,29.893723,300.3878,2025-02-21 17:56:41.063000064,43.11491
54,2025-02-21 17:56:51.062000128,44.321472,47.71725,-122.39741,8.632482,29.893026,300.3901,2025-02-21 17:56:51.062000128,43.972267
55,2025-02-21 17:57:01.063000064,45.119793,47.71727,-122.397415,8.632986,29.892927,300.3869,2025-02-21 17:57:01.063000064,44.76807
56,2025-02-21 17:57:11.064999936,46.007915,47.71729,-122.39743,8.633127,29.8929,300.386,2025-02-21 17:57:11.064999936,45.656193
57,2025-02-21 17:57:21.063000064,46.796246,47.717308,-122.397446,8.632962,29.892124,300.3886,2025-02-21 17:57:21.063000064,46.4462
58,2025-02-21 17:57:31.062000128,47.724277,47.71733,-122.39745,8.632952,29.891882,300.38916,2025-02-21 17:57:31.062000128,47.373394
59,2025-02-21 17:57:41.062000128,48.512604,47.71735,-122.39747,8.632462,29.892859,300.39056,2025-02-21 17:57:41.062000128,48.162556
60,2025-02-21 17:57:51.062000128,49.43065,47.71737,-122.397484,8.632617,29.892456,300.3903,2025-02-21 17:57:51.062000128,49.079765
61,2025-02-21 17:58:00.388999936,50.41854,47.71739,-122.39749,8.631925,29.893806,300.39236,2025-02-21 17:58:00.388999936,50.06515
62,2025-02-21 17:58:15.855000064,51.81555,47.717415,-122.39751,8.630423,29.902798,300.385,2025-02-21 17:58:15.855000064,51.462997
63,2025-02-21 17:58:26.140000000,52.75354,47.717438,-122.397514,8.628876,29.906364,300.38852,2025-02-21 17:58:26.140000000,52.40433
64,2025-02-21 17:58:34.109999872,53.631653,47.717457,-122.39752,8.626369,29.910057,300.39825,2025-02-21 17:58:34.109999872,53.279095
65,2025-02-21 17:58:46.140000000,54.759224,47.717476,-122.39752,8.623949,29.906134,300.42224,2025-02-21 17:58:46.140000000,54.409176
66,2025-02-21 17:58:56.140000000,55.727135,47.7175,-122.39753,8.6230135,29.905859,300.4291,2025-02-21 17:58:56.140000000,55.378765
67,2025-02-21 17:59:06.140000000,56.585278,47.717518,-122.39753,8.622708,29.909468,300.42413,2025-02-21 17:59:06.140000000,56.23439
68,2025-02-21 17:59:16.140000000,57.583115,47.717537,-122.39753,8.622644,29.915253,300.4133,2025-02-21 17:59:16.140000000,57.235584
69,2025-02-21 17:59:26.140000000,58.590923,47.717556,-122.39753,8.620114,29.922062,300.41714,2025-02-21 17:59:26.140000000,58.242554
70,2025-02-21 17:59:36.141999872,59.52888,47.717575,-122.39753,8.618222,29.92366,300.42682,2025-02-21 17:59:36.141999872,59.18135
71,2025-02-21 17:59:44.657999872,60.47681,47.717594,-122.39753,8.613348,29.92486,300.45746,2025-02-21 17:59:44.657999872,60.126762
72,2025-02-21 18:00:01.464999936,62.22299,47.7176,-122.39754,8.605509,,,2025-02-21 18:00:01.464999936,61.875458
73,2025-02-21 18:00:09.596000000,62.672,47.7176,-122.397545,8.5975895,,,2025-02-21 18:00:09.596000000,62.43706
74,2025-02-21 18:00:19.046000128,62.891518,47.7176,-122.39755,8.589939,,,2025-02-21 18:00:19.046000128,62.685474
75,2025-02-21 18:00:28.088000000,63.140972,47.717598,-122.39756,8.584731,,,2025-02-21 18:00:28.088000000,62.921368
76,2025-02-21 18:00:38.065999872,63.37047,47.717598,-122.39757,8.584363,,,2025-02-21 18:00:38.065999872,63.14605
77,2025-02-21 18:00:48.061000192,63.570026,47.717598,-122.39758,8.582537,,,2025-02-21 18:00:48.061000192,63.34465
78,2025-02-21 18:00:58.088000000,63.829456,47.717598,-122.39759,8.570621,,,2025-02-21 18:00:58.088000000,63.596424
79,2025-02-21 18:01:08.076000000,63.95917,47.717598,-122.3976,8.567832,,,2025-02-21 18:01:08.076000000,63.723278
80,2025-02-21 18:01:18.059000064,64.13878,47.717594,-122.397606,8.56766,,,2025-02-21 18:01:18.059000064,63.899082
81,2025-02-21 18:01:28.071000064,64.268486,47.717594,-122.39761,8.569984,,,2025-02-21 18:01:28.071000064,64.02217
82,2025-02-21 18:01:38.079000064,64.33833,47.717594,-122.39762,8.570252,,,2025-02-21 18:01:38.079000064,64.086365
83,2025-02-21 18:01:48.059000064,64.36827,47.717594,-122.39763,8.570326,,,2025-02-21 18:01:48.059000064,64.10787
84,2025-02-21 18:01:58.072999936,64.328354,47.717594,-122.397644,8.570399,,,2025-02-21 18:01:58.072999936,64.07076
85,2025-02-21 18:02:08.068999936,64.1288,47.71759,-122.39765,8.570215,,,2025-02-21 18:02:08.068999936,63.86561
86,2025-02-21 18:02:21.256999936,63.649853,47.71759,-122.39766,8.569712,,,2025-02-21 18:02:21.256999936,63.49618
87,2025-02-21 18:02:29.296000000,63.18088,47.71759,-122.39767,8.581149,,,2025-02-21 18:02:29.296000000,63.289345
88,2025-02-21 18:02:38.060000000,62.642067,47.71759,-122.397675,8.589108,,,2025-02-21 18:02:38.060000000,62.69299
89,2025-02-21 18:02:48.063000064,61.88373,47.71759,-122.39768,8.603721,,,2025-02-21 18:02:48.063000064,61.957344
90,2025-02-21 18:02:58.072000000,61.165306,47.717587,-122.39769,8.610308,,,2025-02-21 18:02:58.072000000,61.22655
91,2025-02-21 18:03:08.082000128,60.227356,47.717587,-122.397705,8.613309,,,2025-02-21 18:03:08.082000128,60.281376
92,2025-02-21 18:03:18.069999872,59.209576,47.717587,-122.39771,8.61551,,,2025-02-21 18:03:18.069999872,59.253258
93,2025-02-21 18:03:28.073999872,58.241684,47.717587,-122.39772,8.620625,,,2025-02-21 18:03:28.073999872,58.2864
94,2025-02-21 18:03:38.075000064,57.084194,47.717587,-122.39773,8.622298,,,2025-02-21 18:03:38.075000064,57.1196
95,2025-02-21 18:03:48.069999872,55.95664,47.717583,-122.397736,8.622961,,,2025-02-21 18:03:48.069999872,55.986862
96,2025-02-21 18:03:58.072999936,54.779182,47.717583,-122.39774,8.624697,,,2025-02-21 18:03:58.072999936,54.801117
97,2025-02-21 18:04:08.066999808,53.462017,47.717583,-122.39776,8.628386,,,2025-02-21 18:04:08.066999808,53.480843
98,2025-02-21 18:04:18.088999936,52.13487,47.717583,-122.397766,8.631637,,,2025-02-21 18:04:18.088999936,52.149548
99,2025-02-21 18:04:27.188000000,50.917477,47.717583,-122.39777,8.633179,,,2025-02-21 18:04:27.188000000,50.92593
100,2025-02-21 18:04:39.249999872,49.35082,47.717598,-122.39778,8.633306,29.894825,300.38104,2025-02-21 18:04:39.249999872,49.356163
101,2025-02-21 18:04:49.249999872,47.933834,47.717632,-122.39779,8.633301,29.894419,300.38187,2025-02-21 18:04:49.249999872,47.94125
102,2025-02-21 18:04:59.249999872,46.566734,47.717663,-122.397804,8.633306,29.894476,300.3817,2025-02-21 18:04:59.249999872,46.571037
103,2025-02-21 18:05:09.249999872,45.159706,47.717693,-122.39781,8.633476,29.894394,300.38074,2025-02-21 18:05:09.249999872,45.16609
104,2025-02-21 18:05:19.249999872,43.73271,47.717724,-122.39782,8.633821,29.893715,300.37973,2025-02-21 18:05:19.249999872,43.73598
105,2025-02-21 18:05:29.249999872,42.435436,47.717754,-122.39783,8.634306,29.89383,300.37622,2025-02-21 18:05:29.249999872,42.44078
106,2025-02-21 18:05:39.246000128,40.998444,47.717785,-122.39784,8.634325,29.892885,300.37793,2025-02-21 18:05:39.246000128,41.005863
107,2025-02-21 18:05:49.249999872,39.5814,47.717815,-122.39784,8.635535,29.89304,300.36945,2025-02-21 18:05:49.249999872,39.589855
108,2025-02-21 18:05:59.249999872,38.16435,47.717846,-122.39785,8.637541,29.88972,300.36237,2025-02-21 18:05:59.249999872,38.165543
109,2025-02-21 18:06:09.249999872,36.737305,47.717876,-122.39786,8.639483,29.885546,300.35736,2025-02-21 18:06:09.249999872,36.740574
110,2025-02-21 18:06:19.249999872,35.310253,47.717907,-122.397865,8.639766,29.881695,300.36295,2025-02-21 18:06:19.249999872,35.315594
111,2025-02-21 18:06:29.249999872,33.813335,47.717937,-122.397865,8.640419,29.877295,300.3671,2025-02-21 18:06:29.249999872,33.81764
112,2025-02-21 18:06:39.249999872,32.446136,47.717968,-122.397865,8.640231,29.875904,300.3711,2025-02-21 18:06:39.249999872,32.448368
113,2025-02-21 18:06:49.249000192,31.098892,47.718,-122.397865,8.640419,29.872702,300.37604,2025-02-21 18:06:49.249000192,31.102161
114,2025-02-21 18:06:59.249999872,29.74166,47.718025,-122.397865,8.640745,29.870975,300.3772,2025-02-21 18:06:59.249999872,29.741816
115,2025-02-21 18:07:09.249999872,28.344496,47.718056,-122.397865,8.64106,29.869228,300.37848,2025-02-21 18:07:09.249999872,28.34569
116,2025-02-21 18:07:19.249999872,27.067083,47.718086,-122.397865,8.640746,29.86731,300.38434,2025-02-21 18:07:19.249999872,27.068275
117,2025-02-21 18:07:29.252000000,25.629982,47.718117,-122.39786,8.64176,29.861366,300.38904,2025-02-21 18:07:29.252000000,25.631176
118,2025-02-21 18:07:37.960000000,24.53219,47.718143,-122.39786,8.641825,29.858175,300.39484,2025-02-21 18:07:37.960000000,24.539608
119,2025-02-21 18:07:51.776000000,22.536192,47.718178,-122.397865,8.645548,29.851324,300.383,2025-02-21 18:07:51.776000000,22.53531
120,2025-02-21 18:08:00.878000128,21.468323,47.718216,-122.39787,8.649433,29.843386,300.37222,2025-02-21 18:08:00.878000128,21.474703
121,2025-02-21 18:08:12.068000000,19.91142,47.718246,-122.39788,8.654756,29.833847,300.35483,2025-02-21 18:08:12.068000000,19.921951
122,2025-02-21 18:08:22.068000000,18.584055,47.71828,-122.39789,8.660302,29.821297,300.3418,2025-02-21 18:08:22.068000000,18.596657
123,2025-02-21 18:08:32.068000000,17.36646,47.71831,-122.3979,8.662489,29.816404,300.33655,2025-02-21 18:08:32.068000000,17.381138
124,2025-02-21 18:08:42.066999808,16.019115,47.71834,-122.39792,8.663443,29.812479,300.33774,2025-02-21 18:08:42.066999808,16.029644
125,2025-02-21 18:08:52.068000000,14.751606,47.718372,-122.397934,8.664569,29.808437,300.33798,2025-02-21 18:08:52.068000000,14.766282
126,2025-02-21 18:09:02.068000000,13.464127,47.718403,-122.39795,8.664718,29.805704,300.34232,2025-02-21 18:09:02.068000000,13.475692
127,2025-02-21 18:09:11.779000064,12.306386,47.718433,-122.397964,8.665036,29.802229,300.34692,2025-02-21 18:09:11.779000064,12.320025
128,2025-02-21 18:09:26.287000064,10.05077,47.71847,-122.39798,8.66521,29.796253,300.3574,2025-02-21 18:09:26.287000064,10.064409
129,2025-02-21 18:09:36.576000000,8.423916,47.71851,-122.39799,8.665289,29.78965,300.3697,2025-02-21 18:09:36.576000000,8.427184
130,2025-02-21 18:09:45.145999872,7.2960896,47.71854,-122.39799,8.657331,29.72565,300.54807,2025-02-21 18:09:45.145999872,7.303507
131,2025-02-21 18:09:56.576000000,5.669214,47.718567,-122.39799,8.656957,29.577702,300.8389,2025-02-21 18:09:56.576000000,5.68078
132,2025-02-21 18:10:06.575000064,4.311811,47.718597,-122.39797,8.656976,29.534529,300.92294,2025-02-21 18:10:06.575000064,4.3119674
133,2025-02-21 18:10:16.576999936,3.0242658,47.718624,-122.397964,8.60576,29.40266,301.52786,2025-02-21 18:10:16.576999936,3.015087
134,2025-02-21 18:10:25.397000192,2.006201,47.718647,-122.39796,8.559629,29.332258,301.97946,2025-02-21 18:10:25.397000192,2.0063574
135,2025-02-21 18:10:39.177999872,0.39924556,47.71866,-122.39796,8.54426,,,2025-02-21 18:10:39.177999872,0.21179603
136,2025-02-21 18:10:49.471000064,0.3792833,47.71867,-122.397964,8.543996,,,2025-02-21 18:10:49.471000064,0.22360878
137,2025-02-21 18:30:42.888000000,1.3075261,47.71887,-122.398285,8.575208,,,2025-02-21 18:30:42.888000000,0.7132233
138,2025-02-21 18:30:52.881999872,1.3474505,47.71887,-122.398285,8.580771,,,2025-02-21 18:30:52.881999872,0.7535198
139,2025-02-21 18:31:02.876000000,1.3973558,47.71887,-122.39829,8.579199,,,2025-02-21 18:31:02.876000000,0.8045416
140,2025-02-21 18:31:12.874000128,1.2975451,47.718872,-122.3983,8.570875,,,2025-02-21 18:31:12.874000128,0.7034205
141,2025-02-21 18:31:22.877000192,1.4971666,47.718872,-122.39831,8.567433,,,2025-02-21 18:31:22.877000192,0.9041388
142,2025-02-21 18:31:32.874000128,1.7866175,47.718872,-122.398315,8.565739,,,2025-02-21 18:31:32.874000128,1.1935222
143,2025-02-21 18:31:42.885999872,2.5351956,47.718876,-122.39832,8.573159,,,2025-02-21 18:31:42.885999872,1.947074
144,2025-02-21 18:31:52.881999872,3.1540182,47.718876,-122.39832,8.620637,,,2025-02-21 18:31:52.881999872,2.5651717
145,2025-02-21 18:32:05.186000128,4.6312,47.71887,-122.39832,8.642546,29.465673,301.1551,2025-02-21 18:32:05.186000128,4.039597
146,2025-02-21 18:32:13.634000128,6.3778534,47.718857,-122.39831,8.659182,29.646078,300.69058,2025-02-21 18:32:13.634000128,5.8054647
147,2025-02-21 18:32:30.388000000,8.723336,47.718845,-122.398285,8.666858,29.812605,300.31442,2025-02-21 18:32:30.388000000,8.352672
148,2025-02-21 18:32:40.686000128,9.7513485,47.71883,-122.39826,8.666501,29.817675,300.30695,2025-02-21 18:32:40.686000128,9.388026
149,2025-02-21 18:32:50.960999936,10.959005,47.718822,-122.39824,8.665982,29.820538,300.3049,2025-02-21 18:32:50.960999936,10.595684
150,2025-02-21 18:33:01.247000064,12.006968,47.718815,-122.39822,8.664991,29.825077,300.30276,2025-02-21 18:33:01.247000064,11.641188
151,2025-02-21 18:33:12.163000064,13.164709,47.71881,-122.398186,8.664849,29.826275,300.3014,2025-02-21 18:33:12.163000064,12.796482
152,2025-02-21 18:33:22.454999808,14.102874,47.718807,-122.39816,8.664495,29.829193,300.2981,2025-02-21 18:33:22.454999808,13.738732
153,2025-02-21 18:33:32.723000064,15.14084,47.718807,-122.39814,8.663689,29.830835,300.30035,2025-02-21 18:33:32.723000064,14.773427
154,2025-02-21 18:33:43.000000000,16.20874,47.718807,-122.39811,8.663651,29.83211,300.29813,2025-02-21 18:33:43.000000000,15.843779
155,2025-02-21 18:33:53.913000192,17.246695,47.718807,-122.39809,8.661425,29.836428,300.30475,2025-02-21 18:33:53.913000192,16.881733
156,2025-02-21 18:34:04.200000000,18.304604,47.71881,-122.398056,8.658749,29.84086,300.3142,2025-02-21 18:34:04.200000000,17.938824
157,2025-02-21 18:34:14.484999936,19.342548,47.718815,-122.39803,8.655772,29.8474,300.32156,2025-02-21 18:34:14.484999936,18.975136
158,2025-02-21 18:34:24.772000000,20.230783,47.71882,-122.398,8.653221,29.852407,300.32907,2025-02-21 18:34:24.772000000,19.865822
159,2025-02-21 18:34:35.479000064,21.358538,47.718826,-122.39798,8.647454,29.861694,300.34995,2025-02-21 18:34:35.479000064,20.991941
160,2025-02-21 18:34:45.753999872,22.396467,47.718834,-122.39796,8.645935,29.866941,300.34998,2025-02-21 18:34:45.753999872,22.03809
161,2025-02-21 18:34:56.028999936,23.45435,47.71884,-122.397934,8.644553,29.86893,300.35544,2025-02-21 18:34:56.028999936,23.09432
162,2025-02-21 18:35:06.313999872,24.522207,47.71885,-122.39791,8.640943,29.874851,300.36832,2025-02-21 18:35:06.313999872,24.162178
163,2025-02-21 18:35:17.125999872,25.659918,47.718864,-122.39789,8.640541,29.876429,300.36795,2025-02-21 18:35:17.125999872,25.29824
164,2025-02-21 18:35:27.407000064,26.707804,47.718876,-122.397865,8.640226,29.877514,300.36798,2025-02-21 18:35:27.407000064,26.345304
165,2025-02-21 18:35:37.687000064,27.695807,47.71889,-122.39784,8.640409,29.880104,300.3617,2025-02-21 18:35:37.687000064,27.335777
166,2025-02-21 18:35:47.963000064,28.753662,47.71891,-122.39783,8.640394,29.88136,300.35934,2025-02-21 18:35:47.963000064,28.393633
167,2025-02-21 18:35:58.755000064,29.80153,47.718925,-122.39781,8.64006,29.884048,300.35638,2025-02-21 18:35:58.755000064,29.442327
168,2025-02-21 18:36:09.048000000,30.699701,47.718945,-122.3978,8.64006,29.884243,300.356,2025-02-21 18:36:09.048000000,30.339672
169,2025-02-21 18:36:19.326999808,31.667725,47.718967,-122.39779,8.639721,29.885212,300.3564,2025-02-21 18:36:19.326999808,31.30935
170,2025-02-21 18:36:29.607000064,32.655704,47.718987,-122.39778,8.639561,29.88641,300.35516,2025-02-21 18:36:29.607000064,32.2965
171,2025-02-21 18:36:40.288999936,33.753452,47.71901,-122.39777,8.639241,29.886799,300.35657,2025-02-21 18:36:40.288999936,33.391773
172,2025-02-21 18:36:49.396000000,34.68154,47.719032,-122.39777,8.639585,29.888239,300.35144,2025-02-21 18:36:49.396000000,34.321514
173,2025-02-21 18:37:00.552999936,35.689465,47.71905,-122.39777,8.639565,29.888863,300.35034,2025-02-21 18:37:00.552999936,35.326965
174,2025-02-21 18:37:10.552999936,36.56765,47.719078,-122.39777,8.639226,29.890343,300.34976,2025-02-21 18:37:10.552999936,36.208447
175,2025-02-21 18:37:20.552000000,37.515686,47.7191,-122.39777,8.639035,29.892403,300.34705,2025-02-21 18:37:20.552000000,37.154835
176,2025-02-21 18:37:30.552999936,38.45374,47.719124,-122.39777,8.6376915,29.89861,300.34402,2025-02-21 18:37:30.552999936,38.09042
177,2025-02-21 18:37:40.552999936,39.35187,47.719147,-122.39778,8.636882,29.904617,300.3378,2025-02-21 18:37:40.552999936,38.991844
178,2025-02-21 18:37:50.552000000,40.210083,47.71917,-122.39778,8.636228,29.901598,300.3481,2025-02-21 18:37:50.552000000,39.850056
179,2025-02-21 18:38:01.134000128,41.387623,47.719193,-122.39779,8.635406,29.900368,300.35605,2025-02-21 18:38:01.134000128,41.022663
180,2025-02-21 18:38:14.937999872,42.615055,47.719223,-122.3978,8.634761,29.899391,300.3623,2025-02-21 18:38:14.937999872,42.25091
181,2025-02-21 18:38:25.217999872,43.672832,47.71925,-122.3978,8.634408,29.898352,300.36673,2025-02-21 18:38:25.217999872,43.3128
182,2025-02-21 18:38:35.509999872,44.650772,47.719273,-122.3978,8.633263,29.898335,300.37448,2025-02-21 18:38:35.509999872,44.289093
183,2025-02-21 18:38:46.240999936,45.698563,47.719296,-122.39779,8.633147,29.898054,300.37582,2025-02-21 18:38:46.240999936,45.33853
184,2025-02-21 18:38:55.002000128,46.666515,47.71932,-122.39779,8.633962,29.897598,300.37122,2025-02-21 18:38:55.002000128,46.304012
185,2025-02-21 18:39:06.242000128,47.684357,47.719337,-122.39778,8.633273,29.897161,300.3767,2025-02-21 18:39:06.242000128,47.324326
186,2025-02-21 18:39:16.242000128,48.532555,47.71936,-122.39777,8.632916,29.897583,300.3783,2025-02-21 18:39:16.242000128,48.172523
187,2025-02-21 18:39:26.242000128,49.620235,47.719383,-122.397766,8.631509,29.897171,300.3886,2025-02-21 18:39:26.242000128,49.259384
188,2025-02-21 18:39:36.243000064,50.538277,47.719406,-122.39776,8.628363,29.900375,300.40363,2025-02-21 18:39:36.243000064,50.179073
189,2025-02-21 18:39:46.243000064,51.446335,47.719425,-122.39775,8.626573,29.902021,300.41254,2025-02-21 18:39:46.243000064,51.08796
190,2025-02-21 18:39:56.240999936,52.41426,47.719448,-122.39774,8.624458,29.903437,300.42407,2025-02-21 18:39:56.240999936,52.05423
191,2025-02-21 18:40:06.242000128,53.25246,47.719467,-122.397736,8.624003,29.904448,300.42517,2025-02-21 18:40:06.242000128,52.891605
192,2025-02-21 18:40:16.242000128,54.33014,47.71949,-122.39773,8.623155,29.903772,300.43222,2025-02-21 18:40:16.242000128,53.969288
193,2025-02-21 18:40:26.242000128,55.088505,47.719513,-122.39772,8.621943,29.905987,300.4361,2025-02-21 18:40:26.242000128,54.728474
194,2025-02-21 18:40:36.242000128,55.99654,47.719532,-122.39771,8.619025,29.906818,300.4542,2025-02-21 18:40:36.242000128,55.637337
195,2025-02-21 18:40:46.242000128,56.954468,47.719555,-122.397705,8.61421,29.91147,300.4777,2025-02-21 18:40:46.242000128,56.59692
196,2025-02-21 18:40:56.242000128,57.90241,47.719574,-122.3977,8.610432,29.915865,300.4947,2025-02-21 18:40:56.242000128,57.54238
197,2025-02-21 18:41:04.397000192,58.800457,47.719593,-122.39769,8.601638,29.922352,300.54153,2025-02-21 18:41:04.397000192,58.436314
