version: 66.11
glider: 175
mission: 10
dive: 163
start: 1 29 126 0 42 4
columns: rec,elaps_tms,depth,heading,pitch,roll,AD_pitch,AD_roll,AD_vbd,GC_phase,mag.x,mag.y,mag.z,sbect.TempFreq,sbect.CondFreq,aa4330.O2,aa4330.AirSat,aa4330.Temp,aa4330.CalPhase,aa4330.TCPhase,wlbb2f.redCount,wlbb2f.blueCount,wlbb2f.fluorCount,wlbb2f.VFtemp,
data:
0 22463 -498 1340 -674 72 247 2382 655 2 403 -155 257 281722 167989 346775 97879 9796 31908 31908 343 133 93 571
1 10001 11 90 -25 0 0 0 285 0 2 25 3 -16 0 -62 1 8 -2 -2 -92 18 45 0
1 9997 15 0 11 -20 0 0 281 0 7 -2 -7 -12 0 1635 481 8 -61 -61 13 14 8 0
1 10014 13 70 -51 -31 0 -1 275 0 26 3 -29 22 -1 -14530 -4196 -41 536 536 -6 -25 -37 0
1 9990 28 22 7 25 0 1 267 0 -5 21 12 -14 0 -26106 -7797 -211 1106 1106 66 -4 0 0
1 10020 30 201 -62 -114 0 0 255 0 26 9 -35 33 -1 -7264 -2043 -2 297 297 16 10 1 0
1 9977 50 -13 5 67 0 0 249 0 -1 29 3 -31 0 -2126 -592 2 87 87 -77 11 -13 0
1 10007 71 26 -1 -8 0 0 263 0 0 5 2 32 -3 -33 -13 -2 2 2 6 -13 17 0
1 15008 317 -34 29 -2 454 0 245 -1 -13 -13 19 -32 -34 -1102 -318 -4 48 48 25 -4 -11 0
1 9466 333 136 257 -156 1719 -1383 4 5 -176 -75 143 -593 -311 -2278 -625 7 92 92 16 18 29 0
1 15018 348 152 231 -54 0 -32 3 -2 -194 -12 61 -699 -461 -9768 -2545 104 367 367 8 -22 -36 0
1 8834 162 33 37 93 97 1366 1 0 -29 94 15 -445 -209 -3808 -952 63 135 135 -12 27 27 0
1 11166 106 -4 211 115 179 0 1 2 -196 102 -23 -102 -121 -7438 -1983 62 303 303 -15 -19 -28 0
1 9999 -7 39 73 16 0 0 0 0 -61 27 -24 -63 -38 -1818 -458 30 68 68 -9 -7 3 0
1 10001 -4 9 10 4 0 0 0 0 -9 6 -6 -32 -22 -1084 -284 13 44 44 111 18 -7 0
1 9580 -9 -1 -17 -1 -50 1 4 0 20 -3 8 -7 -15 -85 3 14 -4 -4 -71 -10 7 0
1 10602 22 -4 -49 -1 0 0 0 0 41 0 14 7 -1 -132 -24 8 3 3 -36 -7 4 0
1 10000 23 14 11 -1 0 0 0 0 -9 4 -4 -38 -17 -33 -2 4 -1 -1 -4 8 -3 0
1 10151 29 1 -64 -4 -143 -1 -1 0 59 -2 15 -11 -11 -192 -41 7 5 5 8 -5 -6 0
