%Fixtime,Latitude,Longitude,IsEstimate
2005-10-01T14:46:23Z,9.5568833,-143.8335167,0
2005-10-01T07:58:10Z,9.5450167,-143.8225167,0
2005-10-01T01:11:57Z,9.5267000,-143.8114000,0
2005-09-30T18:18:42Z,9.4997000,-143.7998667,0
2005-09-30T11:34:20Z,9.4819333,-143.7834000,0
2005-09-30T04:46:14Z,9.4542500,-143.7670833,0
2005-09-29T22:09:21Z,9.4266500,-143.7471000,0
2005-09-29T15:24:26Z,9.4113167,-143.7265833,0
2005-09-29T08:37:20Z,9.4006667,-143.7136333,0
2005-09-29T01:48:08Z,9.3833667,-143.7028000,0
