dive,U_DAC,V_DAC,start_time,end_time,start_latitude,end_latitude,start_longitude,end_longitude
0,0.11219179,0.018446427,2024-05-17 15:51:12.190,2024-05-17 16:09:41.312999936,47.617268,47.617683,-122.38457,-122.38135
