sg_data_point,time,depth,latitude,longitude,temperature,salinity,dissolved_oxygen_sat,ctd_time,ctd_depth
509,2004-10-15 18:44:52.923000064,125.92586,47.496998,-122.44153,9.920987,,,2004-10-15 18:44:52.923000064,125.91045
510,2004-10-15 18:45:02.694999936,125.72635,47.49701,-122.44152,9.921394,,,2004-10-15 18:45:02.694999936,125.719246
511,2004-10-15 18:45:13.338999936,125.52685,47.49702,-122.44151,9.92158,,,2004-10-15 18:45:13.338999936,125.50833
512,2004-10-15 18:45:22.224999936,125.40714,47.497032,-122.441505,9.921359,,,2004-10-15 18:45:22.224999936,125.38863
513,2004-10-15 18:45:32.306000000,124.91836,47.497044,-122.4415,9.921,,,2004-10-15 18:45:32.306000000,124.892586
514,2004-10-15 18:45:41.542000000,124.619095,47.49705,-122.44149,9.921593,,,2004-10-15 18:45:41.542000000,124.59955
515,2004-10-15 18:45:51.605000064,124.240036,47.497063,-122.44148,9.921371,,,2004-10-15 18:45:51.605000064,124.20909
516,2004-10-15 18:46:00.834000128,123.851,47.497074,-122.441475,9.921377,,,2004-10-15 18:46:00.834000128,123.82834
517,2004-10-15 18:46:10.888000000,123.24251,47.497086,-122.44147,9.921366,,,2004-10-15 18:46:10.888000000,123.21363
518,2004-10-15 18:46:20.102000000,122.81357,47.497097,-122.44146,9.921012,,,2004-10-15 18:46:20.102000000,122.78365
519,2004-10-15 18:46:30.184999936,122.304825,47.497105,-122.44145,9.922002,,,2004-10-15 18:46:30.184999936,122.27077
520,2004-10-15 18:46:39.012000128,121.73622,47.497116,-122.441444,9.92218,,,2004-10-15 18:46:39.012000128,121.700096
521,2004-10-15 18:46:49.404000000,121.02797,47.497128,-122.44144,9.922397,,,2004-10-15 18:46:49.404000000,120.985634
522,2004-10-15 18:46:58.289000064,120.38954,47.49714,-122.44143,9.923611,,,2004-10-15 18:46:58.289000064,120.34617
523,2004-10-15 18:47:08.671000064,119.80099,47.497147,-122.44142,9.9312315,,,2004-10-15 18:47:08.671000064,119.75555
524,2004-10-15 18:47:17.578999936,119.04285,47.497158,-122.441414,9.931962,,,2004-10-15 18:47:17.578999936,118.99534
525,2004-10-15 18:47:30.484999936,118.05527,47.49717,-122.44141,9.931899,,,2004-10-15 18:47:30.484999936,117.99949
526,2004-10-15 18:47:46.667000064,116.87814,47.49719,-122.441376,9.930127,30.045856,291.5604,2004-10-15 18:47:46.667000064,116.81927
527,2004-10-15 18:47:57.786000000,115.97036,47.497204,-122.44134,9.929773,30.04629,291.56186,2004-10-15 18:47:57.786000000,115.91458
528,2004-10-15 18:48:08.257999872,115.15235,47.49722,-122.44131,9.929604,30.045408,291.56458,2004-10-15 18:48:08.257999872,115.094505
529,2004-10-15 18:48:19.375000064,114.25453,47.497242,-122.441284,9.930448,30.045773,291.5585,2004-10-15 18:48:19.375000064,114.19772
530,2004-10-15 18:48:29.844000128,113.37666,47.497265,-122.44126,9.932229,30.04538,291.54782,2004-10-15 18:48:29.844000128,113.31779
531,2004-10-15 18:48:40.086000000,112.51874,47.497288,-122.44124,9.934101,30.044834,291.53687,2004-10-15 18:48:40.086000000,112.46193
532,2004-10-15 18:48:50.844000128,111.720665,47.497314,-122.44123,9.939805,30.043364,291.50308,2004-10-15 18:48:50.844000128,111.67316
533,2004-10-15 18:49:00.844000128,110.81286,47.497337,-122.441216,9.942586,30.040987,291.48972,2004-10-15 18:49:00.844000128,110.75709
534,2004-10-15 18:49:10.845000064,109.984856,47.497364,-122.44121,9.942689,30.040688,291.4896,2004-10-15 18:49:10.845000064,109.930115
535,2004-10-15 18:49:20.845000064,109.11694,47.497387,-122.4412,9.942288,30.03917,291.495,2004-10-15 18:49:20.845000064,109.05807
536,2004-10-15 18:49:30.844000128,108.24902,47.497414,-122.44119,9.94227,30.038727,291.49594,2004-10-15 18:49:30.844000128,108.19325
537,2004-10-15 18:49:40.842999936,107.41103,47.497437,-122.441185,9.941265,30.036125,291.50726,2004-10-15 18:49:40.842999936,107.352165
538,2004-10-15 18:49:50.845000064,106.47328,47.497463,-122.44118,9.94051,30.034534,291.51505,2004-10-15 18:49:50.845000064,106.41647
539,2004-10-15 18:50:00.844000128,105.655235,47.497486,-122.44117,9.940283,30.034285,291.51697,2004-10-15 18:50:00.844000128,105.59636
540,2004-10-15 18:50:10.844000128,104.80725,47.49751,-122.44116,9.938306,30.031507,291.53482,2004-10-15 18:50:10.844000128,104.75148
541,2004-10-15 18:50:20.844000128,104.07899,47.497536,-122.441154,9.937018,30.028784,291.54816,2004-10-15 18:50:20.844000128,104.02011
542,2004-10-15 18:50:30.845000064,103.25095,47.49756,-122.44114,9.9249325,30.023228,291.636,2004-10-15 18:50:30.845000064,103.193115
543,2004-10-15 18:50:40.845000064,102.45285,47.49758,-122.441124,9.925307,30.023548,291.63297,2004-10-15 18:50:40.845000064,102.40121
544,2004-10-15 18:50:50.844000128,101.55498,47.497604,-122.44111,9.925703,30.021738,291.63382,2004-10-15 18:50:50.844000128,101.4961
545,2004-10-15 18:51:00.844000128,100.71696,47.497627,-122.441086,9.926245,30.02196,291.62994,2004-10-15 18:51:00.844000128,100.66222
546,2004-10-15 18:51:10.844000128,99.81908,47.49765,-122.44106,9.931389,30.016275,291.6076,2004-10-15 18:51:10.844000128,99.75814
547,2004-10-15 18:51:20.844000128,98.95112,47.49767,-122.44105,9.927729,30.017874,291.62805,2004-10-15 18:51:20.844000128,98.899475
548,2004-10-15 18:51:30.844000128,98.13304,47.49769,-122.44102,9.94121,30.01641,291.54443,2004-10-15 18:51:30.844000128,98.07623
549,2004-10-15 18:51:40.844000128,97.304985,47.497707,-122.440994,9.936741,30.015041,291.57562,2004-10-15 18:51:40.844000128,97.24715
550,2004-10-15 18:51:51.428999936,96.38714,47.497726,-122.44097,9.944782,30.016596,291.5212,2004-10-15 18:51:51.428999936,96.322075
551,2004-10-15 18:52:06.081000064,95.32961,47.49775,-122.44094,9.942183,30.01476,291.5413,2004-10-15 18:52:06.081000064,95.26868
552,2004-10-15 18:52:17.434999936,94.31199,47.497776,-122.44091,9.939422,30.014896,291.55872,2004-10-15 18:52:17.434999936,94.251045
553,2004-10-15 18:52:27.904999936,93.4041,47.4978,-122.44089,9.937172,30.014946,291.57306,2004-10-15 18:52:27.904999936,93.34419
554,2004-10-15 18:52:38.446000128,92.30665,47.497826,-122.440865,9.931056,30.017044,291.6083,2004-10-15 18:52:38.446000128,92.24984
555,2004-10-15 18:52:48.892000000,91.55839,47.49785,-122.44086,9.934204,30.01797,291.5864,2004-10-15 18:52:48.892000000,91.507774
556,2004-10-15 18:52:58.904999936,90.78019,47.497875,-122.44085,9.94214,30.018015,291.5355,2004-10-15 18:52:58.904999936,90.72131
557,2004-10-15 18:53:08.905999872,90.01196,47.4979,-122.44084,9.941748,30.017595,291.5388,2004-10-15 18:53:08.905999872,89.954124
558,2004-10-15 18:53:18.904999936,89.24374,47.497925,-122.440834,9.943102,30.017883,291.52957,2004-10-15 18:53:18.904999936,89.191055
559,2004-10-15 18:53:28.905999872,88.4356,47.497948,-122.44082,9.942756,30.017305,291.53287,2004-10-15 18:53:28.905999872,88.375694
560,2004-10-15 18:53:38.905999872,87.697296,47.497974,-122.44081,9.952183,30.013302,291.47998,2004-10-15 18:53:38.905999872,87.64152
561,2004-10-15 18:53:48.904999936,86.94901,47.497997,-122.440796,9.952612,30.011204,291.48117,2004-10-15 18:53:48.904999936,86.88808
562,2004-10-15 18:53:58.904999936,86.1708,47.498024,-122.44079,9.956784,30.007626,291.46112,2004-10-15 18:53:58.904999936,86.11089
563,2004-10-15 18:54:08.904999936,85.41254,47.498047,-122.44077,9.959668,30.00348,291.4504,2004-10-15 18:54:08.904999936,85.35469
564,2004-10-15 18:54:18.904999936,84.63431,47.49807,-122.44076,9.968955,29.992401,291.41168,2004-10-15 18:54:18.904999936,84.57957
565,2004-10-15 18:54:28.905999872,83.75632,47.498096,-122.44075,9.9754305,29.97906,291.39517,2004-10-15 18:54:28.905999872,83.703636
566,2004-10-15 18:54:38.907000064,82.91822,47.49812,-122.440735,10.011656,29.938189,291.2398,2004-10-15 18:54:38.907000064,82.85935
567,2004-10-15 18:54:47.128000000,82.22979,47.498142,-122.44072,10.02516,29.920904,291.18576,2004-10-15 18:54:47.128000000,82.167816
568,2004-10-15 18:54:58.905999872,81.1223,47.498165,-122.440704,10.058421,29.89305,291.02533,2004-10-15 18:54:58.905999872,81.0593
569,2004-10-15 18:55:08.903000064,80.254265,47.49819,-122.4407,10.058841,29.890173,291.028,2004-10-15 18:55:08.903000064,80.19023
570,2004-10-15 18:55:18.904000000,79.43611,47.498215,-122.44068,10.057978,29.888367,291.03687,2004-10-15 18:55:18.904000000,79.374146
571,2004-10-15 18:55:28.905999872,78.42839,47.498238,-122.440674,10.0634575,29.883453,291.01108,2004-10-15 18:55:28.905999872,78.36745
572,2004-10-15 18:55:38.905999872,77.56034,47.498264,-122.44066,10.068468,29.877447,290.9903,2004-10-15 18:55:38.905999872,77.501465
573,2004-10-15 18:55:48.904999936,76.66236,47.498287,-122.44065,10.070425,29.875706,290.98105,2004-10-15 18:55:48.904999936,76.60039
574,2004-10-15 18:55:58.904999936,75.81426,47.49831,-122.440636,10.0690565,29.876007,290.98923,2004-10-15 18:55:58.904999936,75.7492
575,2004-10-15 18:56:08.904000000,74.88634,47.498337,-122.44062,10.071618,29.87248,290.97943,2004-10-15 18:56:08.904000000,74.82333
576,2004-10-15 18:56:18.904999936,74.29765,47.49836,-122.440605,10.077435,29.863523,290.959,2004-10-15 18:56:18.904999936,74.23568
577,2004-10-15 18:56:28.904000000,73.539345,47.498383,-122.44059,10.0902195,29.846148,290.90985,2004-10-15 18:56:28.904000000,73.48047
578,2004-10-15 18:56:38.905999872,72.95065,47.498405,-122.440575,10.089686,29.844883,290.91562,2004-10-15 18:56:38.905999872,72.88456
579,2004-10-15 18:56:48.904999936,72.34201,47.49843,-122.44056,10.091253,29.840458,290.91385,2004-10-15 18:56:48.904999936,72.2852
580,2004-10-15 18:57:00.967999872,71.42405,47.498455,-122.440544,10.091311,29.838043,290.918,2004-10-15 18:57:00.967999872,71.394135
581,2004-10-15 18:57:09.891000064,70.685684,47.49848,-122.44054,10.0949745,29.826313,290.91647,2004-10-15 18:57:09.891000064,70.68895
582,2004-10-15 18:57:20.164000000,69.767715,47.49851,-122.44052,10.098736,29.81948,290.9052,2004-10-15 18:57:20.164000000,69.75854
583,2004-10-15 18:57:29.375000064,68.929565,47.498535,-122.44052,10.103457,29.814497,290.8844,2004-10-15 18:57:29.375000064,68.921425
584,2004-10-15 18:57:39.476000128,67.90183,47.49856,-122.44051,10.107208,29.807398,290.87372,2004-10-15 18:57:39.476000128,67.89473
585,2004-10-15 18:57:48.719000064,66.94394,47.49859,-122.44051,10.112858,29.799736,290.85196,2004-10-15 18:57:48.719000064,66.93165
586,2004-10-15 18:57:58.755000064,65.836365,47.498615,-122.440506,10.121826,29.789925,290.81308,2004-10-15 18:57:58.755000064,65.82201
587,2004-10-15 18:58:07.635999872,64.93833,47.498646,-122.4405,10.137892,29.775772,290.7371,2004-10-15 18:58:07.635999872,64.92708
588,2004-10-15 18:58:17.892000000,63.66112,47.498676,-122.44049,10.170379,29.74675,290.5843,2004-10-15 18:58:17.892000000,63.64261
589,2004-10-15 18:58:27.618000000,62.483685,47.498707,-122.44047,10.196378,29.724606,290.4601,2004-10-15 18:58:27.618000000,62.465176
590,2004-10-15 18:58:37.645999872,61.306244,47.498734,-122.440445,10.254015,29.681934,290.1733,2004-10-15 18:58:37.645999872,61.285656
591,2004-10-15 18:58:48.720999936,59.919247,47.498764,-122.44042,10.2591505,29.676613,290.1506,2004-10-15 18:58:48.720999936,59.897625
592,2004-10-15 18:58:59.549000064,58.53224,47.498795,-122.44039,10.26236,29.673925,290.13522,2004-10-15 18:58:59.549000064,58.505436
593,2004-10-15 18:59:09.549000064,57.284927,47.49882,-122.44035,10.2637,29.672573,290.12924,2004-10-15 18:59:09.549000064,57.26123
594,2004-10-15 18:59:19.549000064,55.91786,47.498848,-122.44032,10.265617,29.671545,290.119,2004-10-15 18:59:19.549000064,55.88898
595,2004-10-15 18:59:29.549000064,54.600677,47.49887,-122.440285,10.272231,29.6657,290.0879,2004-10-15 18:59:29.549000064,54.57491
596,2004-10-15 18:59:39.550000000,53.243572,47.498894,-122.440254,10.29033,29.652494,289.99765,2004-10-15 18:59:39.550000000,53.215733
597,2004-10-15 18:59:49.549000064,51.85652,47.498917,-122.440216,10.294144,29.649473,289.9791,2004-10-15 18:59:49.549000064,51.827644
598,2004-10-15 18:59:59.550000000,50.499397,47.498936,-122.44018,10.295248,29.647724,289.97534,2004-10-15 18:59:59.550000000,50.47052
599,2004-10-15 19:00:09.549000064,49.1722,47.49896,-122.44014,10.323449,29.63371,289.8227,2004-10-15 19:00:09.549000064,49.14229
600,2004-10-15 19:00:19.549000064,47.87493,47.498974,-122.4401,10.328552,29.63108,289.7953,2004-10-15 19:00:19.549000064,47.849167
601,2004-10-15 19:00:29.550000000,46.64751,47.498993,-122.44006,10.34254,29.623768,289.7203,2004-10-15 19:00:29.550000000,46.61967
602,2004-10-15 19:00:39.549000064,45.29035,47.499004,-122.44002,10.345869,29.622417,289.70175,2004-10-15 19:00:39.549000064,45.267693
603,2004-10-15 19:00:50.188999936,43.85335,47.499016,-122.43998,10.346022,29.621857,289.70184,2004-10-15 19:00:50.188999936,43.821365
604,2004-10-15 19:01:04.844000128,41.947315,47.49903,-122.439926,10.348652,29.621296,289.68625,2004-10-15 19:01:04.844000128,41.921547
605,2004-10-15 19:01:15.726000128,40.48035,47.499046,-122.43987,10.351714,29.618628,289.6718,2004-10-15 19:01:15.726000128,40.45044
606,2004-10-15 19:01:26.200000000,39.15309,47.499065,-122.439835,10.364804,29.610556,289.604,2004-10-15 19:01:26.200000000,39.131466
607,2004-10-15 19:01:37.081000064,37.466557,47.499084,-122.43979,10.404316,29.590042,289.39236,2004-10-15 19:01:37.081000064,37.432503
608,2004-10-15 19:01:48.316000000,36.0794,47.499107,-122.43975,10.422571,29.578419,289.29865,2004-10-15 19:01:48.316000000,36.05052
609,2004-10-15 19:01:59.316000000,34.622375,47.499134,-122.43971,10.440813,29.568455,289.20203,2004-10-15 19:01:59.316000000,34.59764
610,2004-10-15 19:02:09.785000064,33.46473,47.499165,-122.43968,10.443992,29.56657,289.18546,2004-10-15 19:02:09.785000064,33.445183
611,2004-10-15 19:02:20.342999936,32.017666,47.4992,-122.43967,10.441673,29.568037,289.19736,2004-10-15 19:02:20.342999936,31.997082
612,2004-10-15 19:02:30.754000000,30.65043,47.499233,-122.43965,10.448009,29.564606,289.16376,2004-10-15 19:02:30.754000000,30.632956
613,2004-10-15 19:02:40.785000064,29.382986,47.499268,-122.43964,10.451595,29.562906,289.14432,2004-10-15 19:02:40.785000064,29.364473
614,2004-10-15 19:02:50.786000000,28.005753,47.499302,-122.43962,10.451548,29.562147,289.146,2004-10-15 19:02:50.786000000,27.977913
615,2004-10-15 19:03:00.786000000,26.69837,47.499332,-122.439606,10.454006,29.561224,289.1322,2004-10-15 19:03:00.786000000,26.67364
616,2004-10-15 19:03:10.785000064,25.381,47.499363,-122.43958,10.463441,29.555336,289.08365,2004-10-15 19:03:10.785000064,25.356268
617,2004-10-15 19:03:20.785000064,24.043661,47.499393,-122.43955,10.475817,29.548021,289.0192,2004-10-15 19:03:20.785000064,24.019966
618,2004-10-15 19:03:30.788000128,22.616491,47.49942,-122.43952,10.47469,29.548033,289.02628,2004-10-15 19:03:30.788000128,22.591759
619,2004-10-15 19:03:40.786999936,21.348995,47.499447,-122.43949,10.49625,29.537727,288.90958,2004-10-15 19:03:40.786999936,21.32841
620,2004-10-15 19:03:50.786999936,19.98169,47.499474,-122.43947,10.498503,29.536205,288.89822,2004-10-15 19:03:50.786999936,19.957993
621,2004-10-15 19:04:00.785000064,18.634333,47.4995,-122.43943,10.502502,29.533825,288.87744,2004-10-15 19:04:00.785000064,18.608566
622,2004-10-15 19:04:07.516999936,17.696169,47.499523,-122.43941,10.50486,29.53228,288.86545,2004-10-15 19:04:07.516999936,17.669365
623,2004-10-15 19:04:12.670000128,16.987555,47.49954,-122.439384,10.506539,29.53156,288.85623,2004-10-15 19:04:12.670000128,16.956606
624,2004-10-15 19:04:17.770999936,16.239014,47.49955,-122.43937,10.509714,29.530586,288.83804,2004-10-15 19:04:17.770999936,16.210136
625,2004-10-15 19:04:22.727999872,15.580296,47.499557,-122.43935,10.507742,29.5313,288.84915,2004-10-15 19:04:22.727999872,15.555564
626,2004-10-15 19:04:31.226999936,14.482428,47.499573,-122.43932,10.507476,29.531351,288.8507,2004-10-15 19:04:31.226999936,14.455624
627,2004-10-15 19:04:40.469000064,13.174959,47.499588,-122.439285,10.509183,29.531223,288.8402,2004-10-15 19:04:40.469000064,13.148155
628,2004-10-15 19:04:45.637000064,12.50625,47.499603,-122.43926,10.511243,29.531742,288.8263,2004-10-15 19:04:45.637000064,12.474266
629,2004-10-15 19:04:50.724999936,11.827559,47.499615,-122.43924,10.509596,29.531475,288.83716,2004-10-15 19:04:50.724999936,11.793504
630,2004-10-15 19:04:55.933000064,11.138885,47.499626,-122.439224,10.511081,29.531431,288.8279,2004-10-15 19:04:55.933000064,11.104829
631,2004-10-15 19:05:01.096999936,10.48015,47.49964,-122.43921,10.514302,29.531107,288.80823,2004-10-15 19:05:01.096999936,10.451274
632,2004-10-15 19:05:06.132999936,9.741567,47.499653,-122.43919,10.51267,29.530878,288.81894,2004-10-15 19:05:06.132999936,9.707511
633,2004-10-15 19:05:11.282999936,9.012961,47.49967,-122.43918,10.512292,29.531393,288.82034,2004-10-15 19:05:11.282999936,8.977871
634,2004-10-15 19:05:16.466000128,8.374183,47.499683,-122.43916,10.51839,29.530148,288.7843,2004-10-15 19:05:16.466000128,8.339091
635,2004-10-15 19:05:24.523999872,7.3960476,47.499706,-122.439156,10.5261345,29.526997,288.74142,2004-10-15 19:05:24.523999872,7.359921
636,2004-10-15 19:05:33.492000128,6.14842,47.499733,-122.43914,10.530366,29.526014,288.71664,2004-10-15 19:05:33.492000128,6.122652
637,2004-10-15 19:05:38.766000000,5.4697075,47.499756,-122.43913,10.545043,29.520006,288.6355,2004-10-15 19:05:38.766000000,5.4366875
638,2004-10-15 19:05:43.887000064,4.830917,47.499775,-122.43913,10.588866,29.501059,288.39536,2004-10-15 19:05:43.887000064,4.796861
639,2004-10-15 19:05:49.046999936,4.212087,47.49979,-122.439125,10.595949,29.494858,288.36234,2004-10-15 19:05:49.046999936,4.1769958
640,2004-10-15 19:05:54.045000064,3.4435372,47.49981,-122.43912,10.600817,29.491835,288.33737,2004-10-15 19:05:54.045000064,3.4074106
641,2004-10-15 19:05:59.207000064,2.9344964,47.499825,-122.4391,10.613447,29.487312,288.26654,2004-10-15 19:05:59.207000064,2.8952641
642,2004-10-15 19:06:04.969000064,2.175923,47.49984,-122.439095,10.654382,29.483498,288.0173,2004-10-15 19:06:04.969000064,2.1397965
643,2004-10-15 19:06:10.254000000,1.5570849,47.499855,-122.43908,10.753033,29.465277,287.43472,2004-10-15 19:06:10.254000000,1.5137136
644,2004-10-15 19:06:15.198000000,0.9182823,47.49987,-122.439064,10.858044,29.434412,286.83795,2004-10-15 19:06:15.198000000,0.8780151
645,2004-10-15 19:06:20.154999936,0.38927233,47.49988,-122.43905,10.929711,,,2004-10-15 19:06:20.154999936,0.34797028
646,2004-10-15 19:20:49.098999936,0.32938412,47.500774,-122.437675,11.588272,,,2004-10-15 19:20:49.098999936,-0.2472482
647,2004-10-15 19:20:54.075000064,0.2595148,47.50078,-122.437675,11.606183,,,2004-10-15 19:20:54.075000064,-0.31116727
648,2004-10-15 19:20:59.394999936,0.2894588,47.500782,-122.437675,11.612576,,,2004-10-15 19:20:59.394999936,-0.2891269
649,2004-10-15 19:21:04.328000128,0.3194028,47.50079,-122.437675,11.606656,,,2004-10-15 19:21:04.328000128,-0.25489762
650,2004-10-15 19:21:09.316000000,0.27947748,47.500797,-122.43767,11.601459,,,2004-10-15 19:21:09.316000000,-0.29740518
651,2004-10-15 19:21:15.328999936,0.2595148,47.500805,-122.43767,11.595193,,,2004-10-15 19:21:15.328999936,-0.3069421
652,2004-10-15 19:21:21.775000064,0.3493468,47.500813,-122.43767,11.589042,,,2004-10-15 19:21:21.775000064,-0.22162408
653,2004-10-15 19:21:27.055000064,0.2595148,47.50082,-122.43766,11.59529,,,2004-10-15 19:21:27.055000064,-0.3171175
654,2004-10-15 19:21:32.016000000,0.33936545,47.500828,-122.43766,11.600512,,,2004-10-15 19:21:32.016000000,-0.23302324
655,2004-10-15 19:21:36.974999936,0.26949614,47.500835,-122.43766,11.605731,,,2004-10-15 19:21:36.974999936,-0.30261248
656,2004-10-15 19:21:43.740999936,0.44916004,47.500843,-122.43765,11.612853,,,2004-10-15 19:21:43.740999936,-0.12696636
657,2004-10-15 19:21:48.898999936,0.3493468,47.50085,-122.43765,11.618282,,,2004-10-15 19:21:48.898999936,-0.22626667
658,2004-10-15 19:21:56.759000064,0.30942148,47.500862,-122.43765,11.626412,,,2004-10-15 19:21:56.759000064,-0.2573485
659,2004-10-15 19:22:03.338000000,0.3194028,47.50087,-122.437645,11.629738,,,2004-10-15 19:22:03.338000000,-0.26102352
660,2004-10-15 19:22:12.943000064,0.41921607,47.50088,-122.437645,11.635071,,,2004-10-15 19:22:12.943000064,-0.16658492
661,2004-10-15 19:22:20.276000000,0.33936545,47.500893,-122.43764,11.645717,,,2004-10-15 19:22:20.276000000,-0.24360947
662,2004-10-15 19:22:26.878000000,0.49906665,47.500904,-122.43764,11.654577,,,2004-10-15 19:22:26.878000000,-0.091300756
663,2004-10-15 19:22:33.484000000,0.36930946,47.50091,-122.43763,11.653432,,,2004-10-15 19:22:33.484000000,-0.21631563
664,2004-10-15 19:22:40.091000064,0.5689359,47.500923,-122.43763,11.652741,,,2004-10-15 19:22:40.091000064,-0.023461288
665,2004-10-15 19:22:48.470000000,0.5190293,47.50093,-122.43763,11.652577,,,2004-10-15 19:22:48.470000000,-0.07292803
666,2004-10-15 19:22:55.068000128,0.5190293,47.500942,-122.43762,11.670544,,,2004-10-15 19:22:55.068000128,-0.07457763
667,2004-10-15 19:23:01.704000000,0.66874903,47.50095,-122.43762,11.686062,,,2004-10-15 19:23:01.704000000,0.07509208
668,2004-10-15 19:23:08.336000000,0.68871164,47.50096,-122.437614,11.66521,,,2004-10-15 19:23:08.336000000,0.09445843
669,2004-10-15 19:23:16.420000128,0.7386182,47.500973,-122.437614,11.641798,,,2004-10-15 19:23:16.420000128,0.14432834
670,2004-10-15 19:23:23.622000000,0.82844996,47.50098,-122.43761,11.62094,,,2004-10-15 19:23:23.622000000,0.23449337
671,2004-10-15 19:23:30.122999936,0.9382443,47.50099,-122.43761,11.602114,,,2004-10-15 19:23:30.122999936,0.3439358
672,2004-10-15 19:23:36.700000000,1.3075521,47.501,-122.43761,11.581283,,,2004-10-15 19:23:36.700000000,0.7134553
673,2004-10-15 19:23:44.506999936,1.8066155,47.50101,-122.4376,11.497928,,,2004-10-15 19:23:44.506999936,1.2135876
674,2004-10-15 19:23:51.106000000,2.0960717,47.50102,-122.4376,11.049314,,,2004-10-15 19:23:51.106000000,1.5035675
675,2004-10-15 19:24:04.184999936,3.0442877,47.501034,-122.43759,10.879516,,,2004-10-15 19:24:04.184999936,2.4510005
676,2004-10-15 19:24:11.039000064,3.7629325,47.501053,-122.437584,10.693002,29.622816,287.52066,2004-10-15 19:24:11.039000064,3.1814132
677,2004-10-15 19:24:18.917000064,4.7111406,47.501083,-122.43757,10.612591,29.574783,288.11124,2004-10-15 19:24:18.917000064,4.293207
678,2004-10-15 19:24:25.548000128,5.25012,47.50111,-122.43755,10.599084,29.555813,288.23068,2004-10-15 19:24:25.548000128,4.8587627
679,2004-10-15 19:24:32.152000000,6.0086813,47.501137,-122.43754,10.54728,29.557878,288.55176,2004-10-15 19:24:32.152000000,5.615765
680,2004-10-15 19:24:41.721999872,7.326176,47.501175,-122.437515,10.506869,29.561026,288.79987,2004-10-15 19:24:41.721999872,6.9411016
681,2004-10-15 19:24:47.015000064,8.244425,47.501205,-122.43749,10.506667,29.553268,288.81543,2004-10-15 19:24:47.015000064,7.8617263
682,2004-10-15 19:24:52.174000000,8.863242,47.50123,-122.43748,10.501721,29.551579,288.84964,2004-10-15 19:24:52.174000000,8.482929
683,2004-10-15 19:24:57.164000000,9.73158,47.50125,-122.43747,10.500995,29.548864,288.85922,2004-10-15 19:24:57.164000000,9.3560705
684,2004-10-15 19:25:02.362000000,10.55999,47.501274,-122.437454,10.500324,29.545599,288.86945,2004-10-15 19:25:02.362000000,10.185286
685,2004-10-15 19:25:07.660000128,11.558071,47.501297,-122.43744,10.49812,29.544746,288.8849,2004-10-15 19:25:07.660000128,11.18903
686,2004-10-15 19:25:12.941999872,12.4763,47.501324,-122.43743,10.497047,29.544512,288.89206,2004-10-15 19:25:12.941999872,12.108073
687,2004-10-15 19:25:17.902000000,13.344623,47.501347,-122.437416,10.493401,29.543957,288.91602,2004-10-15 19:25:17.902000000,12.98048
688,2004-10-15 19:25:23.394000000,14.292787,47.50137,-122.43741,10.4909935,29.544827,288.92957,2004-10-15 19:25:23.394000000,13.929464
689,2004-10-15 19:25:29.010999936,15.340752,47.501396,-122.4374,10.48613,29.545969,288.95807,2004-10-15 19:25:29.010999936,14.9798975
690,2004-10-15 19:25:34.180999936,16.308867,47.50142,-122.43739,10.4749775,29.54802,289.0245,2004-10-15 19:25:34.180999936,15.949663
691,2004-10-15 19:25:39.290000000,17.207115,47.501446,-122.437386,10.471033,29.550556,289.04465,2004-10-15 19:25:39.290000000,16.848738
692,2004-10-15 19:25:48.069000064,18.764067,47.501476,-122.437386,10.464432,29.555874,289.07642,2004-10-15 19:25:48.069000064,18.408178
693,2004-10-15 19:25:58.657000064,20.600458,47.501522,-122.43738,10.460187,29.558815,289.09772,2004-10-15 19:25:58.657000064,20.268246
694,2004-10-15 19:26:09.866000000,22.40689,47.501568,-122.437355,10.449173,29.564558,289.15652,2004-10-15 19:26:09.866000000,22.086819
695,2004-10-15 19:26:24.328000128,24.542654,47.501617,-122.43731,10.435869,29.57217,289.22632,2004-10-15 19:26:24.328000128,24.207008
696,2004-10-15 19:26:35.155999872,26.349052,47.501663,-122.43726,10.356849,29.616371,289.64352,2004-10-15 19:26:35.155999872,26.015121
697,2004-10-15 19:26:45.155999872,27.945854,47.5017,-122.437225,10.334667,29.629885,289.7588,2004-10-15 19:26:45.155999872,27.612783
698,2004-10-15 19:26:55.155999872,29.472786,47.50174,-122.437195,10.332583,29.63127,289.7694,2004-10-15 19:26:55.155999872,29.141434
699,2004-10-15 19:27:05.155999872,31.009686,47.501778,-122.43716,10.323701,29.634829,289.81903,2004-10-15 19:27:05.155999872,30.678333
700,2004-10-15 19:27:15.155999872,32.516636,47.501816,-122.437126,10.308328,29.641668,289.9037,2004-10-15 19:27:15.155999872,32.182705
701,2004-10-15 19:27:25.155999872,34.003613,47.501858,-122.437096,10.301623,29.645653,289.93878,2004-10-15 19:27:25.155999872,33.67226
702,2004-10-15 19:27:35.155999872,35.630295,47.501896,-122.437065,10.299754,29.647034,289.94806,2004-10-15 19:27:35.155999872,35.29808
703,2004-10-15 19:27:45.155999872,36.987514,47.501938,-122.43704,10.295933,29.64977,289.9672,2004-10-15 19:27:45.155999872,36.65789
704,2004-10-15 19:27:55.155999872,38.69401,47.50198,-122.43702,10.284852,29.656742,290.0245,2004-10-15 19:27:55.155999872,38.367844
705,2004-10-15 19:28:05.157000064,40.310677,47.50202,-122.437,10.280856,29.659727,290.04428,2004-10-15 19:28:05.157000064,39.982777
